t'	a(t')	Trad(t')	Tb(t')	z(t')	i
------------
v=0___j=0	v=0___j=1	v=0___j=2	v=0___j=3	v=0___j=4	v=0___j=5	v=0___j=6	v=0___j=7	v=0___j=8	
2.04e-006	3.7922e-004	7.1871e+003	7.1751e+003	2.6360e+003	§§§	2.04e-006	1.0000e+000	2.614e+000	1.5730e-033	9.77e-003	8.58e-002	4.55e-002	1.78e-001	6.95e-002	2.27e-001	7.82e-002	2.32e-001	7.37e-002	
2.07e-006	3.8045e-004	7.1639e+003	7.1518e+003	2.6275e+003	§§§	2.07e-006	1.0000e+000	2.614e+000	1.5627e-033	9.78e-003	8.59e-002	4.55e-002	1.78e-001	6.96e-002	2.27e-001	7.82e-002	2.32e-001	7.36e-002	
2.10e-006	3.8167e-004	7.1409e+003	7.1288e+003	2.6191e+003	§§§	2.10e-006	1.0000e+000	2.615e+000	1.5526e-033	9.79e-003	8.60e-002	4.56e-002	1.78e-001	6.96e-002	2.27e-001	7.82e-002	2.32e-001	7.35e-002	
2.13e-006	3.8289e-004	7.1181e+003	7.1059e+003	2.6107e+003	§§§	2.13e-006	1.0000e+000	2.615e+000	1.5428e-033	9.80e-003	8.61e-002	4.56e-002	1.78e-001	6.96e-002	2.27e-001	7.82e-002	2.31e-001	7.34e-002	
2.16e-006	3.8411e-004	7.0955e+003	7.0833e+003	2.6024e+003	§§§	2.16e-006	1.0000e+000	2.616e+000	1.5330e-033	9.81e-003	8.62e-002	4.57e-002	1.79e-001	6.97e-002	2.27e-001	7.81e-002	2.31e-001	7.33e-002	
2.20e-006	3.8533e-004	7.0731e+003	7.0608e+003	2.5942e+003	§§§	2.20e-006	1.0000e+000	2.617e+000	1.5233e-033	9.83e-003	8.63e-002	4.57e-002	1.79e-001	6.97e-002	2.27e-001	7.81e-002	2.31e-001	7.32e-002	
2.23e-006	3.8655e-004	7.0509e+003	7.0385e+003	2.5860e+003	§§§	2.23e-006	1.0000e+000	2.617e+000	1.5137e-033	9.84e-003	8.64e-002	4.58e-002	1.79e-001	6.97e-002	2.27e-001	7.81e-002	2.31e-001	7.31e-002	
2.26e-006	3.8776e-004	7.0289e+003	7.0165e+003	2.5779e+003	§§§	2.26e-006	1.0000e+000	2.618e+000	1.5042e-033	9.85e-003	8.65e-002	4.58e-002	1.79e-001	6.97e-002	2.27e-001	7.80e-002	2.31e-001	7.30e-002	
2.29e-006	3.8897e-004	7.0070e+003	6.9946e+003	2.5699e+003	§§§	2.29e-006	1.0000e+000	2.618e+000	1.4947e-033	9.86e-003	8.66e-002	4.58e-002	1.79e-001	6.98e-002	2.28e-001	7.80e-002	2.30e-001	7.29e-002	
2.32e-006	3.9017e-004	6.9854e+003	6.9729e+003	2.5620e+003	§§§	2.32e-006	1.0000e+000	2.619e+000	1.4854e-033	9.87e-003	8.67e-002	4.59e-002	1.79e-001	6.98e-002	2.28e-001	7.80e-002	2.30e-001	7.28e-002	
2.36e-006	3.9138e-004	6.9639e+003	6.9513e+003	2.5541e+003	§§§	2.36e-006	1.0000e+000	2.620e+000	1.4761e-033	9.88e-003	8.68e-002	4.59e-002	1.79e-001	6.98e-002	2.28e-001	7.80e-002	2.30e-001	7.27e-002	
2.39e-006	3.9258e-004	6.9426e+003	6.9300e+003	2.5463e+003	§§§	2.39e-006	1.0000e+000	2.620e+000	1.4669e-033	9.90e-003	8.69e-002	4.60e-002	1.79e-001	6.99e-002	2.28e-001	7.79e-002	2.30e-001	7.26e-002	
2.42e-006	3.9378e-004	6.9215e+003	6.9088e+003	2.5385e+003	§§§	2.42e-006	1.0000e+000	2.621e+000	1.4577e-033	9.91e-003	8.70e-002	4.60e-002	1.80e-001	6.99e-002	2.28e-001	7.79e-002	2.30e-001	7.25e-002	
2.45e-006	3.9497e-004	6.9005e+003	6.8878e+003	2.5308e+003	§§§	2.45e-006	1.0000e+000	2.621e+000	1.4485e-033	9.92e-003	8.71e-002	4.61e-002	1.80e-001	6.99e-002	2.28e-001	7.79e-002	2.29e-001	7.24e-002	
2.48e-006	3.9616e-004	6.8797e+003	6.8670e+003	2.5232e+003	§§§	2.48e-006	1.0000e+000	2.622e+000	1.4394e-033	9.93e-003	8.72e-002	4.61e-002	1.80e-001	7.00e-002	2.28e-001	7.78e-002	2.29e-001	7.23e-002	
2.53e-006	3.9795e-004	6.8489e+003	6.8360e+003	2.5119e+003	§§§	2.53e-006	1.0000e+000	2.623e+000	1.4259e-033	9.95e-003	8.73e-002	4.62e-002	1.80e-001	7.00e-002	2.28e-001	7.78e-002	2.29e-001	7.21e-002	
2.60e-006	4.0032e-004	6.8083e+003	6.7954e+003	2.4970e+003	§§§	2.60e-006	1.0000e+000	2.624e+000	1.4083e-033	9.97e-003	8.75e-002	4.63e-002	1.80e-001	7.01e-002	2.28e-001	7.77e-002	2.29e-001	7.19e-002	
2.66e-006	4.0268e-004	6.7684e+003	6.7554e+003	2.4824e+003	§§§	2.66e-006	1.0000e+000	2.625e+000	1.3913e-033	9.99e-003	8.77e-002	4.63e-002	1.81e-001	7.01e-002	2.28e-001	7.77e-002	2.28e-001	7.17e-002	
2.72e-006	4.0503e-004	6.7291e+003	6.7160e+003	2.4679e+003	§§§	2.72e-006	1.0000e+000	2.626e+000	1.3748e-033	1.00e-002	8.79e-002	4.64e-002	1.81e-001	7.02e-002	2.28e-001	7.76e-002	2.28e-001	7.15e-002	
2.79e-006	4.0737e-004	6.6904e+003	6.6772e+003	2.4537e+003	§§§	2.79e-006	1.0000e+000	2.627e+000	1.3588e-033	1.00e-002	8.81e-002	4.65e-002	1.81e-001	7.02e-002	2.28e-001	7.76e-002	2.27e-001	7.13e-002	
