t'	a(t')	Trad(t')	Tb(t')	z(t')	i
1.4197149e-001	2.4384402e-001	1.1177227e+001	2.5634022e-001	3.1009823e+000	4878
1.4218624e-001	2.4409211e-001	1.1165867e+001	2.5582021e-001	3.0968140e+000	4879
1.4240099e-001	2.4434010e-001	1.1154534e+001	2.5530203e-001	3.0926562e+000	4880
1.4261573e-001	2.4458796e-001	1.1143230e+001	2.5478565e-001	3.0885086e+000	4881
1.4283048e-001	2.4483572e-001	1.1131954e+001	2.5427108e-001	3.0843714e+000	4882
1.4304523e-001	2.4508336e-001	1.1120706e+001	2.5375829e-001	3.0802444e+000	4883
1.4325998e-001	2.4533088e-001	1.1109486e+001	2.5324729e-001	3.0761277e+000	4884
1.4347473e-001	2.4557830e-001	1.1098293e+001	2.5273807e-001	3.0720211e+000	4885
1.4368948e-001	2.4582560e-001	1.1087129e+001	2.5223061e-001	3.0679247e+000	4886
1.4390422e-001	2.4607278e-001	1.1075991e+001	2.5172491e-001	3.0638383e+000	4887
1.4411897e-001	2.4631986e-001	1.1064881e+001	2.5122096e-001	3.0597620e+000	4888
1.4433372e-001	2.4656682e-001	1.1053799e+001	2.5071874e-001	3.0556958e+000	4889
1.4454847e-001	2.4681367e-001	1.1042743e+001	2.5021826e-001	3.0516395e+000	4890
1.4476322e-001	2.4706041e-001	1.1031715e+001	2.4971950e-001	3.0475931e+000	4891
1.4519271e-001	2.4755355e-001	1.1009739e+001	2.4872711e-001	3.0395301e+000	4892
1.4562221e-001	2.4804625e-001	1.0987870e+001	2.4774151e-001	3.0315063e+000	4893
1.4605171e-001	2.4853850e-001	1.0966108e+001	2.4676263e-001	3.0235215e+000	4894
1.4648120e-001	2.4903031e-001	1.0944451e+001	2.4579041e-001	3.0155754e+000	4895
1.4691070e-001	2.4952169e-001	1.0922898e+001	2.4482478e-001	3.0076676e+000	4896
1.4734020e-001	2.5001263e-001	1.0901449e+001	2.4386568e-001	2.9997980e+000	4897
1.4776969e-001	2.5050313e-001	1.0880103e+001	2.4291305e-001	2.9919660e+000	4898
1.4819919e-001	2.5099320e-001	1.0858860e+001	2.4196682e-001	2.9841716e+000	4899
1.4862869e-001	2.5148284e-001	1.0837717e+001	2.4102693e-001	2.9764144e+000	4900
1.4905818e-001	2.5197206e-001	1.0816676e+001	2.4009332e-001	2.9686941e+000	4901
1.4948768e-001	2.5246084e-001	1.0795734e+001	2.3916593e-001	2.9610104e+000	4902
1.4991718e-001	2.5294920e-001	1.0774891e+001	2.3824471e-001	2.9533630e+000	4903
1.5034667e-001	2.5343713e-001	1.0754146e+001	2.3732958e-001	2.9457517e+000	4904
1.5077617e-001	2.5392465e-001	1.0733499e+001	2.3642050e-001	2.9381762e+000	4905
1.5120567e-001	2.5441174e-001	1.0712949e+001	2.3551741e-001	2.9306363e+000	4906
1.5163517e-001	2.5489841e-001	1.0692495e+001	2.3462026e-001	2.9231315e+000	4907
1.5206466e-001	2.5538467e-001	1.0672136e+001	2.3372898e-001	2.9156618e+000	4908
1.5249416e-001	2.5587051e-001	1.0651872e+001	2.3284352e-001	2.9082268e+000	4909
1.5292366e-001	2.5635595e-001	1.0631702e+001	2.3196382e-001	2.9008262e+000	4910
1.5335315e-001	2.5684096e-001	1.0611625e+001	2.3108984e-001	2.8934599e+000	4911
1.5378265e-001	2.5732558e-001	1.0591641e+001	2.3022153e-001	2.8861275e+000	4912
1.5421215e-001	2.5780978e-001	1.0571748e+001	2.2935881e-001	2.8788288e+000	4913
1.5464164e-001	2.5829357e-001	1.0551947e+001	2.2850166e-001	2.8715636e+000	4914
1.5507114e-001	2.5877697e-001	1.0532236e+001	2.2765001e-001	2.8643316e+000	4915
1.5550064e-001	2.5925996e-001	1.0512615e+001	2.2680381e-001	2.8571325e+000	4916
1.5593013e-001	2.5974254e-001	1.0493083e+001	2.2596302e-001	2.8499661e+000	4917
1.5635963e-001	2.6022473e-001	1.0473639e+001	2.2512759e-001	2.8428322e+000	4918
1.5678913e-001	2.6070653e-001	1.0454284e+001	2.2429746e-001	2.8357306e+000	4919
1.5721862e-001	2.6118792e-001	1.0435015e+001	2.2347259e-001	2.8286610e+000	4920
1.5764812e-001	2.6166892e-001	1.0415834e+001	2.2265293e-001	2.8216231e+000	4921
1.5807762e-001	2.6214953e-001	1.0396738e+001	2.2183843e-001	2.8146167e+000	4922
1.5850711e-001	2.6262975e-001	1.0377728e+001	2.2102905e-001	2.8076417e+000	4923
1.5893661e-001	2.6310958e-001	1.0358802e+001	2.2022475e-001	2.8006978e+000	4924
1.5936611e-001	2.6358902e-001	1.0339960e+001	2.1942547e-001	2.7937847e+000	4925
1.5979560e-001	2.6406808e-001	1.0321202e+001	2.1863117e-001	2.7869023e+000	4926
1.6022510e-001	2.6454675e-001	1.0302527e+001	2.1784180e-001	2.7800503e+000	4927
1.6065460e-001	2.6502503e-001	1.0283934e+001	2.1705733e-001	2.7732285e+000	4928
1.6108409e-001	2.6550294e-001	1.0265423e+001	2.1627771e-001	2.7664367e+000	4929
1.6151359e-001	2.6598046e-001	1.0246993e+001	2.1550289e-001	2.7596746e+000	4930
1.6194309e-001	2.6645761e-001	1.0228644e+001	2.1473284e-001	2.7529421e+000	4931
1.6237258e-001	2.6693438e-001	1.0210374e+001	2.1396751e-001	2.7462390e+000	4932
1.6280208e-001	2.6741078e-001	1.0192185e+001	2.1320687e-001	2.7395651e+000	4933
1.6323158e-001	2.6788680e-001	1.0174074e+001	2.1245086e-001	2.7329200e+000	4934
1.6366107e-001	2.6836245e-001	1.0156041e+001	2.1169945e-001	2.7263038e+000	4935
1.6409057e-001	2.6883773e-001	1.0138086e+001	2.1095260e-001	2.7197160e+000	4936
1.6452007e-001	2.6931263e-001	1.0120208e+001	2.1021027e-001	2.7131566e+000	4937
1.6494956e-001	2.6978718e-001	1.0102408e+001	2.0947243e-001	2.7066254e+000	4938
1.6537906e-001	2.7026135e-001	1.0084683e+001	2.0873902e-001	2.7001221e+000	4939
1.6580856e-001	2.7073516e-001	1.0067034e+001	2.0801002e-001	2.6936466e+000	4940
1.6623805e-001	2.7120861e-001	1.0049460e+001	2.0728538e-001	2.6871986e+000	4941
1.6666755e-001	2.7168169e-001	1.0031961e+001	2.0656508e-001	2.6807780e+000	4942
1.6709705e-001	2.7215442e-001	1.0014535e+001	2.0584906e-001	2.6743846e+000	4943
1.6752654e-001	2.7262678e-001	9.9971837e+000	2.0513730e-001	2.6680182e+000	4944
1.6795604e-001	2.7309879e-001	9.9799052e+000	2.0442976e-001	2.6616787e+000	4945
1.6838554e-001	2.7357044e-001	9.9626993e+000	2.0372640e-001	2.6553657e+000	4946
1.6881503e-001	2.7404173e-001	9.9455654e+000	2.0302719e-001	2.6490792e+000	4947
1.6924453e-001	2.7451268e-001	9.9285032e+000	2.0233210e-001	2.6428190e+000	4948
1.6967403e-001	2.7498327e-001	9.9115122e+000	2.0164108e-001	2.6365849e+000	4949
1.7010352e-001	2.7545351e-001	9.8945918e+000	2.0095411e-001	2.6303767e+000	4950
1.7053302e-001	2.7592340e-001	9.8777415e+000	2.0027114e-001	2.6241943e+000	4951
1.7096252e-001	2.7639294e-001	9.8609610e+000	1.9959216e-001	2.6180374e+000	4952
1.7139201e-001	2.7686214e-001	9.8442497e+000	1.9891711e-001	2.6119060e+000	4953
1.7182151e-001	2.7733099e-001	9.8276072e+000	1.9824598e-001	2.6057997e+000	4954
1.7225101e-001	2.7779949e-001	9.8110330e+000	1.9757873e-001	2.5997186e+000	4955
1.7268050e-001	2.7826766e-001	9.7945267e+000	1.9691532e-001	2.5936623e+000	4956
1.7311000e-001	2.7873548e-001	9.7780878e+000	1.9625573e-001	2.5876308e+000	4957
1.7353950e-001	2.7920296e-001	9.7617158e+000	1.9559992e-001	2.5816239e+000	4958
1.7396900e-001	2.7967011e-001	9.7454104e+000	1.9494786e-001	2.5756413e+000	4959
1.7439849e-001	2.8013692e-001	9.7291711e+000	1.9429953e-001	2.5696830e+000	4960
1.7482799e-001	2.8060339e-001	9.7129975e+000	1.9365488e-001	2.5637488e+000	4961
1.7525749e-001	2.8106952e-001	9.6968891e+000	1.9301390e-001	2.5578386e+000	4962
1.7568698e-001	2.8153533e-001	9.6808455e+000	1.9237655e-001	2.5519521e+000	4963
1.7611648e-001	2.8200080e-001	9.6648662e+000	1.9174280e-001	2.5460892e+000	4964
1.7654598e-001	2.8246594e-001	9.6489510e+000	1.9111262e-001	2.5402499e+000	4965
1.7697547e-001	2.8293075e-001	9.6330993e+000	1.9048599e-001	2.5344338e+000	4966
1.7740497e-001	2.8339523e-001	9.6173107e+000	1.8986288e-001	2.5286409e+000	4967
1.7783447e-001	2.8385939e-001	9.6015848e+000	1.8924325e-001	2.5228710e+000	4968
1.7826396e-001	2.8432322e-001	9.5859213e+000	1.8862708e-001	2.5171240e+000	4969
1.7869346e-001	2.8478672e-001	9.5703198e+000	1.8801434e-001	2.5113997e+000	4970
1.7912296e-001	2.8524990e-001	9.5547797e+000	1.8740501e-001	2.5056979e+000	4971
1.7955245e-001	2.8571276e-001	9.5393008e+000	1.8679905e-001	2.5000186e+000	4972
1.7998195e-001	2.8617530e-001	9.5238826e+000	1.8619644e-001	2.4943616e+000	4973
1.8041145e-001	2.8663752e-001	9.5085249e+000	1.8559716e-001	2.4887268e+000	4974
1.8084094e-001	2.8709942e-001	9.4932270e+000	1.8500118e-001	2.4831139e+000	4975
1.8127044e-001	2.8756101e-001	9.4779888e+000	1.8440847e-001	2.4775230e+000	4976
1.8169994e-001	2.8802227e-001	9.4628098e+000	1.8381900e-001	2.4719537e+000	4977
1.8212943e-001	2.8848323e-001	9.4476897e+000	1.8323276e-001	2.4664061e+000	4978
1.8255893e-001	2.8894386e-001	9.4326281e+000	1.8264971e-001	2.4608799e+000	4979
1.8298843e-001	2.8940419e-001	9.4176245e+000	1.8206983e-001	2.4553750e+000	4980
1.8341792e-001	2.8986420e-001	9.4026788e+000	1.8149310e-001	2.4498913e+000	4981
1.8384742e-001	2.9032391e-001	9.3877904e+000	1.8091948e-001	2.4444287e+000	4982
1.8427692e-001	2.9078330e-001	9.3729590e+000	1.8034897e-001	2.4389870e+000	4983
1.8470641e-001	2.9124239e-001	9.3581844e+000	1.7978153e-001	2.4335661e+000	4984
1.8513591e-001	2.9170117e-001	9.3434660e+000	1.7921714e-001	2.4281659e+000	4985
1.8556541e-001	2.9215965e-001	9.3288037e+000	1.7865578e-001	2.4227862e+000	4986
1.8599490e-001	2.9261782e-001	9.3141970e+000	1.7809741e-001	2.4174269e+000	4987
1.8642440e-001	2.9307569e-001	9.2996456e+000	1.7754203e-001	2.4120879e+000	4988
1.8685390e-001	2.9353325e-001	9.2851491e+000	1.7698961e-001	2.4067691e+000	4989
1.8728339e-001	2.9399051e-001	9.2707073e+000	1.7644012e-001	2.4014703e+000	4990
1.8771289e-001	2.9444748e-001	9.2563197e+000	1.7589354e-001	2.3961914e+000	4991
1.8814239e-001	2.9490414e-001	9.2419861e+000	1.7534986e-001	2.3909324e+000	4992
1.8857188e-001	2.9536051e-001	9.2277062e+000	1.7480904e-001	2.3856930e+000	4993
1.8900138e-001	2.9581658e-001	9.2134795e+000	1.7427107e-001	2.3804731e+000	4994
1.8943088e-001	2.9627236e-001	9.1993058e+000	1.7373592e-001	2.3752727e+000	4995
1.8986037e-001	2.9672784e-001	9.1851848e+000	1.7320358e-001	2.3700916e+000	4996
1.9028987e-001	2.9718302e-001	9.1711161e+000	1.7267402e-001	2.3649298e+000	4997
1.9071937e-001	2.9763792e-001	9.1570994e+000	1.7214722e-001	2.3597870e+000	4998
1.9114886e-001	2.9809252e-001	9.1431345e+000	1.7162317e-001	2.3546632e+000	4999
1.9157836e-001	2.9854683e-001	9.1292209e+000	1.7110184e-001	2.3495582e+000	5000
1.9200786e-001	2.9900086e-001	9.1153585e+000	1.7058320e-001	2.3444720e+000	5001
1.9243735e-001	2.9945459e-001	9.1015469e+000	1.7006725e-001	2.3394045e+000	5002
1.9286685e-001	2.9990804e-001	9.0877857e+000	1.6955396e-001	2.3343554e+000	5003
1.9329635e-001	3.0036120e-001	9.0740747e+000	1.6904331e-001	2.3293248e+000	5004
1.9372584e-001	3.0081408e-001	9.0604137e+000	1.6853528e-001	2.3243125e+000	5005
1.9415534e-001	3.0126667e-001	9.0468022e+000	1.6802986e-001	2.3193184e+000	5006
1.9458484e-001	3.0171898e-001	9.0332400e+000	1.6752702e-001	2.3143423e+000	5007
1.9501433e-001	3.0217101e-001	9.0197269e+000	1.6702674e-001	2.3093843e+000	5008
1.9544383e-001	3.0262276e-001	9.0062625e+000	1.6652901e-001	2.3044441e+000	5009
1.9587333e-001	3.0307423e-001	8.9928465e+000	1.6603381e-001	2.2995217e+000	5010
1.9630283e-001	3.0352541e-001	8.9794787e+000	1.6554111e-001	2.2946170e+000	5011
1.9673232e-001	3.0397632e-001	8.9661588e+000	1.6505091e-001	2.2897299e+000	5012
1.9716182e-001	3.0442696e-001	8.9528865e+000	1.6456318e-001	2.2848602e+000	5013
1.9759132e-001	3.0487732e-001	8.9396615e+000	1.6407791e-001	2.2800079e+000	5014
1.9802081e-001	3.0532740e-001	8.9264836e+000	1.6359507e-001	2.2751728e+000	5015
1.9845031e-001	3.0577721e-001	8.9133524e+000	1.6311465e-001	2.2703549e+000	5016
1.9887981e-001	3.0622674e-001	8.9002677e+000	1.6263663e-001	2.2655541e+000	5017
1.9930930e-001	3.0667601e-001	8.8872293e+000	1.6216100e-001	2.2607703e+000	5018
1.9973880e-001	3.0712500e-001	8.8742369e+000	1.6168774e-001	2.2560033e+000	5019
2.0016830e-001	3.0757372e-001	8.8612902e+000	1.6121683e-001	2.2512531e+000	5020
2.0059779e-001	3.0802217e-001	8.8483889e+000	1.6074825e-001	2.2465195e+000	5021
2.0102729e-001	3.0847036e-001	8.8355329e+000	1.6028199e-001	2.2418026e+000	5022
2.0145679e-001	3.0891828e-001	8.8227217e+000	1.5981803e-001	2.2371021e+000	5023
2.0188628e-001	3.0936593e-001	8.8099553e+000	1.5935636e-001	2.2324180e+000	5024
2.0231578e-001	3.0981331e-001	8.7972333e+000	1.5889696e-001	2.2277502e+000	5025
2.0274528e-001	3.1026044e-001	8.7845554e+000	1.5843981e-001	2.2230987e+000	5026
2.0317477e-001	3.1070729e-001	8.7719215e+000	1.5798489e-001	2.2184632e+000	5027
2.0360427e-001	3.1115389e-001	8.7593313e+000	1.5753220e-001	2.2138438e+000	5028
2.0403377e-001	3.1160022e-001	8.7467845e+000	1.5708171e-001	2.2092403e+000	5029
2.0446326e-001	3.1204630e-001	8.7342809e+000	1.5663342e-001	2.2046527e+000	5030
2.0489276e-001	3.1249211e-001	8.7218202e+000	1.5618730e-001	2.2000808e+000	5031
2.0532226e-001	3.1293767e-001	8.7094022e+000	1.5574334e-001	2.1955246e+000	5032
2.0575175e-001	3.1338296e-001	8.6970267e+000	1.5530153e-001	2.1909839e+000	5033
2.0618125e-001	3.1382800e-001	8.6846935e+000	1.5486184e-001	2.1864588e+000	5034
2.0661075e-001	3.1427278e-001	8.6724022e+000	1.5442427e-001	2.1819491e+000	5035
2.0704024e-001	3.1471731e-001	8.6601527e+000	1.5398881e-001	2.1774547e+000	5036
2.0746974e-001	3.1516159e-001	8.6479448e+000	1.5355543e-001	2.1729755e+000	5037
2.0789924e-001	3.1560561e-001	8.6357782e+000	1.5312412e-001	2.1685115e+000	5038
2.0832873e-001	3.1604937e-001	8.6236526e+000	1.5269487e-001	2.1640626e+000	5039
2.0875823e-001	3.1649289e-001	8.6115679e+000	1.5226766e-001	2.1596286e+000	5040
2.0918773e-001	3.1693615e-001	8.5995238e+000	1.5184249e-001	2.1552096e+000	5041
2.0961722e-001	3.1737917e-001	8.5875201e+000	1.5141933e-001	2.1508054e+000	5042
2.1004672e-001	3.1782193e-001	8.5755566e+000	1.5099817e-001	2.1464159e+000	5043
2.1047622e-001	3.1826445e-001	8.5636331e+000	1.5057901e-001	2.1420411e+000	5044
2.1090571e-001	3.1870672e-001	8.5517494e+000	1.5016181e-001	2.1376809e+000	5045
2.1133521e-001	3.1914874e-001	8.5399051e+000	1.4974658e-001	2.1333352e+000	5046
2.1176471e-001	3.1959052e-001	8.5281002e+000	1.4933330e-001	2.1290039e+000	5047
2.1219420e-001	3.2003205e-001	8.5163344e+000	1.4892196e-001	2.1246870e+000	5048
2.1262370e-001	3.2047334e-001	8.5046075e+000	1.4851254e-001	2.1203843e+000	5049
2.1305320e-001	3.2091439e-001	8.4929193e+000	1.4810502e-001	2.1160959e+000	5050
2.1348269e-001	3.2135519e-001	8.4812695e+000	1.4769941e-001	2.1118215e+000	5051
2.1391219e-001	3.2179575e-001	8.4696581e+000	1.4729568e-001	2.1075612e+000	5052
2.1434169e-001	3.2223607e-001	8.4580847e+000	1.4689382e-001	2.1033149e+000	5053
2.1477118e-001	3.2267616e-001	8.4465491e+000	1.4649382e-001	2.0990824e+000	5054
2.1520068e-001	3.2311600e-001	8.4350513e+000	1.4609567e-001	2.0948638e+000	5055
2.1563018e-001	3.2355560e-001	8.4235909e+000	1.4569935e-001	2.0906589e+000	5056
2.1605967e-001	3.2399497e-001	8.4121677e+000	1.4530486e-001	2.0864677e+000	5057
2.1648917e-001	3.2443410e-001	8.4007816e+000	1.4491218e-001	2.0822901e+000	5058
2.1691867e-001	3.2487299e-001	8.3894324e+000	1.4452129e-001	2.0781260e+000	5059
2.1734816e-001	3.2531165e-001	8.3781199e+000	1.4413220e-001	2.0739754e+000	5060
2.1777766e-001	3.2575007e-001	8.3668439e+000	1.4374487e-001	2.0698381e+000	5061
2.1820716e-001	3.2618826e-001	8.3556041e+000	1.4335932e-001	2.0657142e+000	5062
2.1863666e-001	3.2662622e-001	8.3444004e+000	1.4297551e-001	2.0616035e+000	5063
2.1906615e-001	3.2706395e-001	8.3332327e+000	1.4259345e-001	2.0575060e+000	5064
2.1949565e-001	3.2750145e-001	8.3221007e+000	1.4221311e-001	2.0534216e+000	5065
2.1992515e-001	3.2793871e-001	8.3110042e+000	1.4183450e-001	2.0493503e+000	5066
2.2035464e-001	3.2837575e-001	8.2999431e+000	1.4145759e-001	2.0452919e+000	5067
2.2078414e-001	3.2881255e-001	8.2889171e+000	1.4108237e-001	2.0412464e+000	5068
2.2121364e-001	3.2924913e-001	8.2779261e+000	1.4070885e-001	2.0372138e+000	5069
2.2164313e-001	3.2968549e-001	8.2669700e+000	1.4033699e-001	2.0331939e+000	5070
2.2207263e-001	3.3012161e-001	8.2560484e+000	1.3996680e-001	2.0291867e+000	5071
2.2250213e-001	3.3055751e-001	8.2451613e+000	1.3959827e-001	2.0251922e+000	5072
2.2293162e-001	3.3099319e-001	8.2343085e+000	1.3923137e-001	2.0212102e+000	5073
2.2336112e-001	3.3142864e-001	8.2234897e+000	1.3886611e-001	2.0172408e+000	5074
2.2379062e-001	3.3186387e-001	8.2127049e+000	1.3850247e-001	2.0132838e+000	5075
2.2422011e-001	3.3229887e-001	8.2019539e+000	1.3814044e-001	2.0093392e+000	5076
2.2464961e-001	3.3273365e-001	8.1912364e+000	1.3778001e-001	2.0054068e+000	5077
2.2507911e-001	3.3316822e-001	8.1805523e+000	1.3742117e-001	2.0014868e+000	5078
2.2550860e-001	3.3360256e-001	8.1699014e+000	1.3706391e-001	1.9975789e+000	5079
2.2593810e-001	3.3403668e-001	8.1592836e+000	1.3670822e-001	1.9936832e+000	5080
2.2636760e-001	3.3447058e-001	8.1486987e+000	1.3635410e-001	1.9897996e+000	5081
2.2679709e-001	3.3490427e-001	8.1381465e+000	1.3600152e-001	1.9859279e+000	5082
2.2722659e-001	3.3533774e-001	8.1276269e+000	1.3565049e-001	1.9820682e+000	5083
2.2765609e-001	3.3577099e-001	8.1171397e+000	1.3530098e-001	1.9782204e+000	5084
2.2808558e-001	3.3620402e-001	8.1066847e+000	1.3495300e-001	1.9743844e+000	5085
2.2851508e-001	3.3663684e-001	8.0962618e+000	1.3460654e-001	1.9705602e+000	5086
2.2894458e-001	3.3706945e-001	8.0858708e+000	1.3426157e-001	1.9667477e+000	5087
2.2937407e-001	3.3750184e-001	8.0755116e+000	1.3391810e-001	1.9629468e+000	5088
2.2980357e-001	3.3793402e-001	8.0651840e+000	1.3357611e-001	1.9591576e+000	5089
2.3023307e-001	3.3836598e-001	8.0548878e+000	1.3323560e-001	1.9553798e+000	5090
2.3066256e-001	3.3879774e-001	8.0446228e+000	1.3289655e-001	1.9516136e+000	5091
2.3109206e-001	3.3922928e-001	8.0343890e+000	1.3255897e-001	1.9478588e+000	5092
2.3152156e-001	3.3966061e-001	8.0241862e+000	1.3222282e-001	1.9441153e+000	5093
2.3195105e-001	3.4009173e-001	8.0140142e+000	1.3188812e-001	1.9403831e+000	5094
2.3238055e-001	3.4052265e-001	8.0038729e+000	1.3155485e-001	1.9366622e+000	5095
2.3281005e-001	3.4095335e-001	7.9937621e+000	1.3122300e-001	1.9329525e+000	5096
2.3323954e-001	3.4138385e-001	7.9836816e+000	1.3089257e-001	1.9292539e+000	5097
2.3366904e-001	3.4181414e-001	7.9736314e+000	1.3056353e-001	1.9255665e+000	5098
2.3409854e-001	3.4224423e-001	7.9636112e+000	1.3023590e-001	1.9218900e+000	5099
2.3452803e-001	3.4267411e-001	7.9536210e+000	1.2990965e-001	1.9182245e+000	5100
2.3495753e-001	3.4310379e-001	7.9436605e+000	1.2958477e-001	1.9145700e+000	5101
2.3538703e-001	3.4353326e-001	7.9337297e+000	1.2926127e-001	1.9109263e+000	5102
2.3581652e-001	3.4396252e-001	7.9238284e+000	1.2893913e-001	1.9072935e+000	5103
2.3624602e-001	3.4439159e-001	7.9139563e+000	1.2861835e-001	1.9036714e+000	5104
2.3667552e-001	3.4482045e-001	7.9041135e+000	1.2829891e-001	1.9000600e+000	5105
2.3710501e-001	3.4524911e-001	7.8942998e+000	1.2798081e-001	1.8964593e+000	5106
2.3753451e-001	3.4567757e-001	7.8845150e+000	1.2766404e-001	1.8928692e+000	5107
2.3796401e-001	3.4610583e-001	7.8747589e+000	1.2734858e-001	1.8892896e+000	5108
2.3839350e-001	3.4653389e-001	7.8650315e+000	1.2703445e-001	1.8857206e+000	5109
2.3882300e-001	3.4696176e-001	7.8553326e+000	1.2672162e-001	1.8821620e+000	5110
2.3925250e-001	3.4738942e-001	7.8456621e+000	1.2641008e-001	1.8786139e+000	5111
2.3968199e-001	3.4781689e-001	7.8360198e+000	1.2609984e-001	1.8750760e+000	5112
2.4011149e-001	3.4824416e-001	7.8264056e+000	1.2579088e-001	1.8715485e+000	5113
2.4054099e-001	3.4867123e-001	7.8168193e+000	1.2548319e-001	1.8680313e+000	5114
2.4097048e-001	3.4909811e-001	7.8072609e+000	1.2517678e-001	1.8645243e+000	5115
2.4139998e-001	3.4952479e-001	7.7977302e+000	1.2487162e-001	1.8610274e+000	5116
2.4182948e-001	3.4995128e-001	7.7882270e+000	1.2456771e-001	1.8575406e+000	5117
2.4225898e-001	3.5037757e-001	7.7787513e+000	1.2426505e-001	1.8540639e+000	5118
2.4268847e-001	3.5080368e-001	7.7693029e+000	1.2396363e-001	1.8505973e+000	5119
2.4311797e-001	3.5122958e-001	7.7598816e+000	1.2366344e-001	1.8471406e+000	5120
2.4354747e-001	3.5165530e-001	7.7504874e+000	1.2336447e-001	1.8436938e+000	5121
2.4397696e-001	3.5208083e-001	7.7411202e+000	1.2306672e-001	1.8402569e+000	5122
2.4440646e-001	3.5250616e-001	7.7317797e+000	1.2277017e-001	1.8368298e+000	5123
2.4483596e-001	3.5293131e-001	7.7224659e+000	1.2247483e-001	1.8334125e+000	5124
2.4526545e-001	3.5335627e-001	7.7131786e+000	1.2218068e-001	1.8300050e+000	5125
2.4569495e-001	3.5378104e-001	7.7039177e+000	1.2188773e-001	1.8266071e+000	5126
2.4612445e-001	3.5420562e-001	7.6946832e+000	1.2159595e-001	1.8232189e+000	5127
2.4655394e-001	3.5463001e-001	7.6854748e+000	1.2130535e-001	1.8198403e+000	5128
2.4698344e-001	3.5505421e-001	7.6762925e+000	1.2101591e-001	1.8164713e+000	5129
2.4741294e-001	3.5547823e-001	7.6671361e+000	1.2072764e-001	1.8131118e+000	5130
2.4784243e-001	3.5590207e-001	7.6580055e+000	1.2044052e-001	1.8097617e+000	5131
2.4827193e-001	3.5632572e-001	7.6489006e+000	1.2015454e-001	1.8064211e+000	5132
2.4870143e-001	3.5674918e-001	7.6398213e+000	1.1986971e-001	1.8030898e+000	5133
2.4913092e-001	3.5717246e-001	7.6307675e+000	1.1958602e-001	1.7997679e+000	5134
2.4956042e-001	3.5759556e-001	7.6217389e+000	1.1930345e-001	1.7964553e+000	5135
2.4998992e-001	3.5801847e-001	7.6127356e+000	1.1902200e-001	1.7931520e+000	5136
2.5041941e-001	3.5844121e-001	7.6037575e+000	1.1874167e-001	1.7898578e+000	5137
2.5084891e-001	3.5886376e-001	7.5948043e+000	1.1846244e-001	1.7865728e+000	5138
2.5127841e-001	3.5928613e-001	7.5858759e+000	1.1818432e-001	1.7832970e+000	5139
2.5170790e-001	3.5970832e-001	7.5769724e+000	1.1790730e-001	1.7800302e+000	5140
2.5213740e-001	3.6013033e-001	7.5680935e+000	1.1763136e-001	1.7767725e+000	5141
2.5256690e-001	3.6055216e-001	7.5592391e+000	1.1735651e-001	1.7735238e+000	5142
2.5299639e-001	3.6097381e-001	7.5504092e+000	1.1708273e-001	1.7702841e+000	5143
2.5342589e-001	3.6139529e-001	7.5416036e+000	1.1681003e-001	1.7670532e+000	5144
2.5385539e-001	3.6181659e-001	7.5328222e+000	1.1653840e-001	1.7638313e+000	5145
2.5428488e-001	3.6223771e-001	7.5240649e+000	1.1626782e-001	1.7606182e+000	5146
2.5471438e-001	3.6265865e-001	7.5153315e+000	1.1599830e-001	1.7574139e+000	5147
2.5514388e-001	3.6307942e-001	7.5066221e+000	1.1572982e-001	1.7542183e+000	5148
2.5557337e-001	3.6350001e-001	7.4979364e+000	1.1546239e-001	1.7510315e+000	5149
2.5600287e-001	3.6392043e-001	7.4892744e+000	1.1519599e-001	1.7478534e+000	5150
2.5643237e-001	3.6434068e-001	7.4806360e+000	1.1493062e-001	1.7446839e+000	5151
2.5686186e-001	3.6476075e-001	7.4720210e+000	1.1466628e-001	1.7415230e+000	5152
2.5729136e-001	3.6518065e-001	7.4634294e+000	1.1440296e-001	1.7383707e+000	5153
2.5772086e-001	3.6560038e-001	7.4548610e+000	1.1414065e-001	1.7352269e+000	5154
2.5815035e-001	3.6601993e-001	7.4463158e+000	1.1387935e-001	1.7320917e+000	5155
2.5857985e-001	3.6643931e-001	7.4377936e+000	1.1361905e-001	1.7289648e+000	5156
2.5900935e-001	3.6685853e-001	7.4292944e+000	1.1335974e-001	1.7258464e+000	5157
2.5943884e-001	3.6727757e-001	7.4208180e+000	1.1310143e-001	1.7227364e+000	5158
2.5986834e-001	3.6769644e-001	7.4123643e+000	1.1284411e-001	1.7196347e+000	5159
2.6029784e-001	3.6811515e-001	7.4039333e+000	1.1258776e-001	1.7165413e+000	5160
2.6072733e-001	3.6853368e-001	7.3955248e+000	1.1233239e-001	1.7134562e+000	5161
2.6115683e-001	3.6895205e-001	7.3871387e+000	1.1207799e-001	1.7103793e+000	5162
2.6158633e-001	3.6937025e-001	7.3787750e+000	1.1182455e-001	1.7073106e+000	5163
2.6201582e-001	3.6978829e-001	7.3704336e+000	1.1157207e-001	1.7042501e+000	5164
2.6244532e-001	3.7020615e-001	7.3621142e+000	1.1132055e-001	1.7011977e+000	5165
2.6287482e-001	3.7062386e-001	7.3538170e+000	1.1106997e-001	1.6981534e+000	5166
2.6330431e-001	3.7104139e-001	7.3455416e+000	1.1082034e-001	1.6951171e+000	5167
2.6373381e-001	3.7145876e-001	7.3372882e+000	1.1057165e-001	1.6920889e+000	5168
