t'	a(t')	Trad(t')	Tb(t')	z(t')	i
4.29767e-003	2.36000e-002	1.15487e+002	1.44017e+000	4.13728e+001	26638
4.29944e-003	2.36065e-002	1.15455e+002	1.43938e+000	4.13612e+001	26639
4.30121e-003	2.36130e-002	1.15424e+002	1.43859e+000	4.13496e+001	26640
4.30298e-003	2.36195e-002	1.15392e+002	1.43780e+000	4.13380e+001	26641
4.30475e-003	2.36259e-002	1.15361e+002	1.43701e+000	4.13264e+001	26642
4.30652e-003	2.36324e-002	1.15329e+002	1.43623e+000	4.13148e+001	26643
4.30830e-003	2.36389e-002	1.15297e+002	1.43544e+000	4.13032e+001	26644
4.31007e-003	2.36453e-002	1.15266e+002	1.43466e+000	4.12916e+001	26645
4.31184e-003	2.36518e-002	1.15234e+002	1.43387e+000	4.12801e+001	26646
4.31361e-003	2.36583e-002	1.15203e+002	1.43309e+000	4.12685e+001	26647
4.31538e-003	2.36647e-002	1.15171e+002	1.43230e+000	4.12570e+001	26648
4.31715e-003	2.36712e-002	1.15140e+002	1.43152e+000	4.12454e+001	26649
4.31893e-003	2.36777e-002	1.15108e+002	1.43074e+000	4.12339e+001	26650
4.32070e-003	2.36841e-002	1.15077e+002	1.42996e+000	4.12224e+001	26651
4.32247e-003	2.36906e-002	1.15046e+002	1.42918e+000	4.12108e+001	26652
4.32424e-003	2.36971e-002	1.15014e+002	1.42840e+000	4.11993e+001	26653
4.32601e-003	2.37035e-002	1.14983e+002	1.42762e+000	4.11878e+001	26654
4.32778e-003	2.37100e-002	1.14952e+002	1.42684e+000	4.11763e+001	26655
4.32955e-003	2.37164e-002	1.14920e+002	1.42607e+000	4.11648e+001	26656
4.33133e-003	2.37229e-002	1.14889e+002	1.42529e+000	4.11534e+001	26657
4.33310e-003	2.37294e-002	1.14858e+002	1.42451e+000	4.11419e+001	26658
4.33487e-003	2.37358e-002	1.14826e+002	1.42374e+000	4.11304e+001	26659
4.33664e-003	2.37423e-002	1.14795e+002	1.42296e+000	4.11190e+001	26660
4.33841e-003	2.37487e-002	1.14764e+002	1.42219e+000	4.11075e+001	26661
4.34018e-003	2.37552e-002	1.14733e+002	1.42142e+000	4.10961e+001	26662
4.34195e-003	2.37616e-002	1.14702e+002	1.42065e+000	4.10846e+001	26663
4.34373e-003	2.37681e-002	1.14671e+002	1.41988e+000	4.10732e+001	26664
4.34550e-003	2.37745e-002	1.14639e+002	1.41910e+000	4.10618e+001	26665
4.34727e-003	2.37810e-002	1.14608e+002	1.41833e+000	4.10504e+001	26666
4.34904e-003	2.37874e-002	1.14577e+002	1.41757e+000	4.10390e+001	26667
4.35081e-003	2.37939e-002	1.14546e+002	1.41680e+000	4.10276e+001	26668
4.35258e-003	2.38003e-002	1.14515e+002	1.41603e+000	4.10162e+001	26669
4.35435e-003	2.38068e-002	1.14484e+002	1.41526e+000	4.10048e+001	26670
4.35613e-003	2.38132e-002	1.14453e+002	1.41450e+000	4.09934e+001	26671
4.35790e-003	2.38197e-002	1.14422e+002	1.41373e+000	4.09821e+001	26672
4.35967e-003	2.38261e-002	1.14391e+002	1.41297e+000	4.09707e+001	26673
4.36144e-003	2.38326e-002	1.14360e+002	1.41220e+000	4.09594e+001	26674
4.36321e-003	2.38390e-002	1.14329e+002	1.41144e+000	4.09480e+001	26675
4.36498e-003	2.38455e-002	1.14298e+002	1.41068e+000	4.09367e+001	26676
4.36675e-003	2.38519e-002	1.14268e+002	1.40991e+000	4.09254e+001	26677
4.36853e-003	2.38583e-002	1.14237e+002	1.40915e+000	4.09141e+001	26678
4.37030e-003	2.38648e-002	1.14206e+002	1.40839e+000	4.09027e+001	26679
4.37207e-003	2.38712e-002	1.14175e+002	1.40763e+000	4.08914e+001	26680
4.37384e-003	2.38777e-002	1.14144e+002	1.40687e+000	4.08801e+001	26681
4.37561e-003	2.38841e-002	1.14114e+002	1.40612e+000	4.08689e+001	26682
4.37738e-003	2.38905e-002	1.14083e+002	1.40536e+000	4.08576e+001	26683
4.37916e-003	2.38970e-002	1.14052e+002	1.40460e+000	4.08463e+001	26684
4.38093e-003	2.39034e-002	1.14021e+002	1.40385e+000	4.08350e+001	26685
4.38270e-003	2.39098e-002	1.13991e+002	1.40309e+000	4.08238e+001	26686
4.38447e-003	2.39163e-002	1.13960e+002	1.40234e+000	4.08125e+001	26687
4.38624e-003	2.39227e-002	1.13929e+002	1.40158e+000	4.08013e+001	26688
4.38801e-003	2.39291e-002	1.13899e+002	1.40083e+000	4.07901e+001	26689
4.38978e-003	2.39356e-002	1.13868e+002	1.40008e+000	4.07788e+001	26690
4.39156e-003	2.39420e-002	1.13838e+002	1.39932e+000	4.07676e+001	26691
4.39333e-003	2.39484e-002	1.13807e+002	1.39857e+000	4.07564e+001	26692
4.39510e-003	2.39549e-002	1.13777e+002	1.39782e+000	4.07452e+001	26693
4.39687e-003	2.39613e-002	1.13746e+002	1.39707e+000	4.07340e+001	26694
4.39864e-003	2.39677e-002	1.13716e+002	1.39632e+000	4.07228e+001	26695
4.40041e-003	2.39741e-002	1.13685e+002	1.39557e+000	4.07116e+001	26696
4.40218e-003	2.39806e-002	1.13655e+002	1.39483e+000	4.07005e+001	26697
4.40396e-003	2.39870e-002	1.13624e+002	1.39408e+000	4.06893e+001	26698
4.40573e-003	2.39934e-002	1.13594e+002	1.39333e+000	4.06781e+001	26699
4.40750e-003	2.39998e-002	1.13563e+002	1.39259e+000	4.06670e+001	26700
4.40927e-003	2.40062e-002	1.13533e+002	1.39184e+000	4.06558e+001	26701
4.41104e-003	2.40127e-002	1.13503e+002	1.39110e+000	4.06447e+001	26702
4.41281e-003	2.40191e-002	1.13472e+002	1.39036e+000	4.06336e+001	26703
4.41458e-003	2.40255e-002	1.13442e+002	1.38961e+000	4.06224e+001	26704
4.41636e-003	2.40319e-002	1.13412e+002	1.38887e+000	4.06113e+001	26705
4.41813e-003	2.40383e-002	1.13381e+002	1.38813e+000	4.06002e+001	26706
4.41990e-003	2.40448e-002	1.13351e+002	1.38739e+000	4.05891e+001	26707
4.42167e-003	2.40512e-002	1.13321e+002	1.38665e+000	4.05780e+001	26708
4.42344e-003	2.40576e-002	1.13291e+002	1.38591e+000	4.05669e+001	26709
4.42521e-003	2.40640e-002	1.13260e+002	1.38517e+000	4.05559e+001	26710
4.42698e-003	2.40704e-002	1.13230e+002	1.38443e+000	4.05448e+001	26711
4.42876e-003	2.40768e-002	1.13200e+002	1.38370e+000	4.05337e+001	26712
4.43053e-003	2.40832e-002	1.13170e+002	1.38296e+000	4.05227e+001	26713
4.43230e-003	2.40896e-002	1.13140e+002	1.38222e+000	4.05116e+001	26714
4.43407e-003	2.40960e-002	1.13110e+002	1.38149e+000	4.05006e+001	26715
4.43584e-003	2.41025e-002	1.13080e+002	1.38075e+000	4.04895e+001	26716
4.43761e-003	2.41089e-002	1.13050e+002	1.38002e+000	4.04785e+001	26717
4.43939e-003	2.41153e-002	1.13020e+002	1.37929e+000	4.04675e+001	26718
4.44116e-003	2.41217e-002	1.12990e+002	1.37855e+000	4.04565e+001	26719
4.44293e-003	2.41281e-002	1.12960e+002	1.37782e+000	4.04455e+001	26720
4.44470e-003	2.41345e-002	1.12930e+002	1.37709e+000	4.04345e+001	26721
4.44647e-003	2.41409e-002	1.12900e+002	1.37636e+000	4.04235e+001	26722
4.44824e-003	2.41473e-002	1.12870e+002	1.37563e+000	4.04125e+001	26723
4.45001e-003	2.41537e-002	1.12840e+002	1.37490e+000	4.04015e+001	26724
4.45179e-003	2.41601e-002	1.12810e+002	1.37417e+000	4.03906e+001	26725
4.45356e-003	2.41665e-002	1.12780e+002	1.37345e+000	4.03796e+001	26726
4.45533e-003	2.41729e-002	1.12750e+002	1.37272e+000	4.03687e+001	26727
4.45710e-003	2.41793e-002	1.12720e+002	1.37199e+000	4.03577e+001	26728
4.45887e-003	2.41857e-002	1.12691e+002	1.37127e+000	4.03468e+001	26729
4.46064e-003	2.41921e-002	1.12661e+002	1.37054e+000	4.03358e+001	26730
4.46241e-003	2.41985e-002	1.12631e+002	1.36982e+000	4.03249e+001	26731
4.46419e-003	2.42049e-002	1.12601e+002	1.36909e+000	4.03140e+001	26732
4.46596e-003	2.42113e-002	1.12572e+002	1.36837e+000	4.03031e+001	26733
4.46773e-003	2.42177e-002	1.12542e+002	1.36765e+000	4.02922e+001	26734
4.46950e-003	2.42240e-002	1.12512e+002	1.36693e+000	4.02813e+001	26735
4.47127e-003	2.42304e-002	1.12482e+002	1.36621e+000	4.02704e+001	26736
4.47304e-003	2.42368e-002	1.12453e+002	1.36549e+000	4.02595e+001	26737
4.47481e-003	2.42432e-002	1.12423e+002	1.36477e+000	4.02486e+001	26738
4.47659e-003	2.42496e-002	1.12394e+002	1.36405e+000	4.02378e+001	26739
4.47836e-003	2.42560e-002	1.12364e+002	1.36333e+000	4.02269e+001	26740
4.48013e-003	2.42624e-002	1.12334e+002	1.36261e+000	4.02161e+001	26741
4.48190e-003	2.42688e-002	1.12305e+002	1.36189e+000	4.02052e+001	26742
4.48367e-003	2.42752e-002	1.12275e+002	1.36118e+000	4.01944e+001	26743
4.48544e-003	2.42815e-002	1.12246e+002	1.36046e+000	4.01836e+001	26744
4.48721e-003	2.42879e-002	1.12216e+002	1.35975e+000	4.01727e+001	26745
4.48899e-003	2.42943e-002	1.12187e+002	1.35903e+000	4.01619e+001	26746
4.49076e-003	2.43007e-002	1.12157e+002	1.35832e+000	4.01511e+001	26747
4.49253e-003	2.43071e-002	1.12128e+002	1.35761e+000	4.01403e+001	26748
4.49430e-003	2.43134e-002	1.12098e+002	1.35689e+000	4.01295e+001	26749
4.49607e-003	2.43198e-002	1.12069e+002	1.35618e+000	4.01187e+001	26750
4.49784e-003	2.43262e-002	1.12040e+002	1.35547e+000	4.01079e+001	26751
4.49962e-003	2.43326e-002	1.12010e+002	1.35476e+000	4.00972e+001	26752
4.50139e-003	2.43390e-002	1.11981e+002	1.35405e+000	4.00864e+001	26753
4.50316e-003	2.43453e-002	1.11952e+002	1.35334e+000	4.00756e+001	26754
4.50493e-003	2.43517e-002	1.11922e+002	1.35263e+000	4.00649e+001	26755
4.50670e-003	2.43581e-002	1.11893e+002	1.35193e+000	4.00541e+001	26756
4.50847e-003	2.43645e-002	1.11864e+002	1.35122e+000	4.00434e+001	26757
4.51024e-003	2.43708e-002	1.11835e+002	1.35051e+000	4.00327e+001	26758
4.51202e-003	2.43772e-002	1.11805e+002	1.34981e+000	4.00219e+001	26759
4.51379e-003	2.43836e-002	1.11776e+002	1.34910e+000	4.00112e+001	26760
4.51556e-003	2.43899e-002	1.11747e+002	1.34840e+000	4.00005e+001	26761
4.51733e-003	2.43963e-002	1.11718e+002	1.34769e+000	3.99898e+001	26762
4.51910e-003	2.44027e-002	1.11689e+002	1.34699e+000	3.99791e+001	26763
4.52087e-003	2.44091e-002	1.11659e+002	1.34629e+000	3.99684e+001	26764
4.52264e-003	2.44154e-002	1.11630e+002	1.34558e+000	3.99577e+001	26765
4.52442e-003	2.44218e-002	1.11601e+002	1.34488e+000	3.99470e+001	26766
4.52619e-003	2.44281e-002	1.11572e+002	1.34418e+000	3.99364e+001	26767
4.52796e-003	2.44345e-002	1.11543e+002	1.34348e+000	3.99257e+001	26768
4.52973e-003	2.44409e-002	1.11514e+002	1.34278e+000	3.99151e+001	26769
4.53150e-003	2.44472e-002	1.11485e+002	1.34208e+000	3.99044e+001	26770
4.53327e-003	2.44536e-002	1.11456e+002	1.34138e+000	3.98938e+001	26771
4.53504e-003	2.44600e-002	1.11427e+002	1.34069e+000	3.98831e+001	26772
4.53682e-003	2.44663e-002	1.11398e+002	1.33999e+000	3.98725e+001	26773
4.53859e-003	2.44727e-002	1.11369e+002	1.33929e+000	3.98619e+001	26774
4.54036e-003	2.44790e-002	1.11340e+002	1.33860e+000	3.98513e+001	26775
4.54213e-003	2.44854e-002	1.11311e+002	1.33790e+000	3.98407e+001	26776
4.54390e-003	2.44918e-002	1.11282e+002	1.33721e+000	3.98301e+001	26777
4.54567e-003	2.44981e-002	1.11253e+002	1.33651e+000	3.98195e+001	26778
4.54744e-003	2.45045e-002	1.11225e+002	1.33582e+000	3.98089e+001	26779
4.54922e-003	2.45108e-002	1.11196e+002	1.33513e+000	3.97983e+001	26780
4.55099e-003	2.45172e-002	1.11167e+002	1.33444e+000	3.97877e+001	26781
4.55276e-003	2.45235e-002	1.11138e+002	1.33375e+000	3.97772e+001	26782
4.55453e-003	2.45299e-002	1.11109e+002	1.33306e+000	3.97666e+001	26783
4.55630e-003	2.45362e-002	1.11081e+002	1.33237e+000	3.97561e+001	26784
4.55807e-003	2.45426e-002	1.11052e+002	1.33168e+000	3.97455e+001	26785
4.55985e-003	2.45489e-002	1.11023e+002	1.33099e+000	3.97350e+001	26786
4.56162e-003	2.45553e-002	1.10994e+002	1.33030e+000	3.97244e+001	26787
4.56339e-003	2.45616e-002	1.10966e+002	1.32961e+000	3.97139e+001	26788
4.56516e-003	2.45680e-002	1.10937e+002	1.32892e+000	3.97034e+001	26789
4.56693e-003	2.45743e-002	1.10908e+002	1.32824e+000	3.96929e+001	26790
4.56870e-003	2.45807e-002	1.10880e+002	1.32755e+000	3.96824e+001	26791
4.57047e-003	2.45870e-002	1.10851e+002	1.32687e+000	3.96719e+001	26792
4.57225e-003	2.45934e-002	1.10823e+002	1.32618e+000	3.96614e+001	26793
4.57402e-003	2.45997e-002	1.10794e+002	1.32550e+000	3.96509e+001	26794
4.57579e-003	2.46060e-002	1.10765e+002	1.32482e+000	3.96404e+001	26795
4.57756e-003	2.46124e-002	1.10737e+002	1.32413e+000	3.96300e+001	26796
4.57933e-003	2.46187e-002	1.10708e+002	1.32345e+000	3.96195e+001	26797
4.58110e-003	2.46251e-002	1.10680e+002	1.32277e+000	3.96090e+001	26798
4.58287e-003	2.46314e-002	1.10651e+002	1.32209e+000	3.95986e+001	26799
4.58465e-003	2.46377e-002	1.10623e+002	1.32141e+000	3.95881e+001	26800
4.58642e-003	2.46441e-002	1.10595e+002	1.32073e+000	3.95777e+001	26801
4.58819e-003	2.46504e-002	1.10566e+002	1.32005e+000	3.95673e+001	26802
4.58996e-003	2.46567e-002	1.10538e+002	1.31937e+000	3.95568e+001	26803
4.59173e-003	2.46631e-002	1.10509e+002	1.31869e+000	3.95464e+001	26804
4.59350e-003	2.46694e-002	1.10481e+002	1.31802e+000	3.95360e+001	26805
4.59527e-003	2.46758e-002	1.10453e+002	1.31734e+000	3.95256e+001	26806
4.59705e-003	2.46821e-002	1.10424e+002	1.31667e+000	3.95152e+001	26807
4.59882e-003	2.46884e-002	1.10396e+002	1.31599e+000	3.95048e+001	26808
4.60059e-003	2.46947e-002	1.10368e+002	1.31532e+000	3.94944e+001	26809
4.60236e-003	2.47011e-002	1.10339e+002	1.31464e+000	3.94841e+001	26810
4.60413e-003	2.47074e-002	1.10311e+002	1.31397e+000	3.94737e+001	26811
4.60590e-003	2.47137e-002	1.10283e+002	1.31329e+000	3.94633e+001	26812
4.60767e-003	2.47201e-002	1.10255e+002	1.31262e+000	3.94530e+001	26813
4.60945e-003	2.47264e-002	1.10226e+002	1.31195e+000	3.94426e+001	26814
4.61122e-003	2.47327e-002	1.10198e+002	1.31128e+000	3.94323e+001	26815
4.61299e-003	2.47390e-002	1.10170e+002	1.31061e+000	3.94219e+001	26816
4.61476e-003	2.47454e-002	1.10142e+002	1.30994e+000	3.94116e+001	26817
4.61653e-003	2.47517e-002	1.10114e+002	1.30927e+000	3.94013e+001	26818
4.61830e-003	2.47580e-002	1.10086e+002	1.30860e+000	3.93910e+001	26819
4.62008e-003	2.47643e-002	1.10057e+002	1.30793e+000	3.93807e+001	26820
4.62185e-003	2.47707e-002	1.10029e+002	1.30727e+000	3.93704e+001	26821
4.62362e-003	2.47770e-002	1.10001e+002	1.30660e+000	3.93601e+001	26822
4.62539e-003	2.47833e-002	1.09973e+002	1.30593e+000	3.93498e+001	26823
4.62716e-003	2.47896e-002	1.09945e+002	1.30527e+000	3.93395e+001	26824
4.62893e-003	2.47959e-002	1.09917e+002	1.30460e+000	3.93292e+001	26825
4.63070e-003	2.48022e-002	1.09889e+002	1.30394e+000	3.93189e+001	26826
4.63248e-003	2.48086e-002	1.09861e+002	1.30327e+000	3.93087e+001	26827
4.63425e-003	2.48149e-002	1.09833e+002	1.30261e+000	3.92984e+001	26828
4.63602e-003	2.48212e-002	1.09805e+002	1.30195e+000	3.92882e+001	26829
4.63779e-003	2.48275e-002	1.09777e+002	1.30129e+000	3.92779e+001	26830
4.63956e-003	2.48338e-002	1.09750e+002	1.30062e+000	3.92677e+001	26831
4.64133e-003	2.48401e-002	1.09722e+002	1.29996e+000	3.92574e+001	26832
4.64310e-003	2.48464e-002	1.09694e+002	1.29930e+000	3.92472e+001	26833
4.64488e-003	2.48528e-002	1.09666e+002	1.29864e+000	3.92370e+001	26834
4.64665e-003	2.48591e-002	1.09638e+002	1.29798e+000	3.92268e+001	26835
4.64842e-003	2.48654e-002	1.09610e+002	1.29733e+000	3.92166e+001	26836
4.65019e-003	2.48717e-002	1.09582e+002	1.29667e+000	3.92064e+001	26837
4.65196e-003	2.48780e-002	1.09555e+002	1.29601e+000	3.91962e+001	26838
4.65373e-003	2.48843e-002	1.09527e+002	1.29535e+000	3.91860e+001	26839
4.65550e-003	2.48906e-002	1.09499e+002	1.29470e+000	3.91758e+001	26840
4.65728e-003	2.48969e-002	1.09471e+002	1.29404e+000	3.91656e+001	26841
4.65905e-003	2.49032e-002	1.09444e+002	1.29339e+000	3.91555e+001	26842
4.66082e-003	2.49095e-002	1.09416e+002	1.29273e+000	3.91453e+001	26843
4.66259e-003	2.49158e-002	1.09388e+002	1.29208e+000	3.91352e+001	26844
4.66436e-003	2.49221e-002	1.09361e+002	1.29142e+000	3.91250e+001	26845
4.66613e-003	2.49284e-002	1.09333e+002	1.29077e+000	3.91149e+001	26846
4.66790e-003	2.49347e-002	1.09305e+002	1.29012e+000	3.91047e+001	26847
4.66968e-003	2.49410e-002	1.09278e+002	1.28947e+000	3.90946e+001	26848
4.67145e-003	2.49473e-002	1.09250e+002	1.28882e+000	3.90845e+001	26849
4.67322e-003	2.49536e-002	1.09223e+002	1.28817e+000	3.90744e+001	26850
4.67499e-003	2.49599e-002	1.09195e+002	1.28752e+000	3.90642e+001	26851
4.67676e-003	2.49662e-002	1.09168e+002	1.28687e+000	3.90541e+001	26852
4.67853e-003	2.49725e-002	1.09140e+002	1.28622e+000	3.90440e+001	26853
4.68031e-003	2.49788e-002	1.09113e+002	1.28557e+000	3.90340e+001	26854
4.68208e-003	2.49851e-002	1.09085e+002	1.28492e+000	3.90239e+001	26855
4.68385e-003	2.49914e-002	1.09058e+002	1.28428e+000	3.90138e+001	26856
4.68562e-003	2.49977e-002	1.09030e+002	1.28363e+000	3.90037e+001	26857
4.68739e-003	2.50040e-002	1.09003e+002	1.28298e+000	3.89937e+001	26858
4.68916e-003	2.50103e-002	1.08975e+002	1.28234e+000	3.89836e+001	26859
4.69093e-003	2.50165e-002	1.08948e+002	1.28169e+000	3.89735e+001	26860
4.69271e-003	2.50228e-002	1.08921e+002	1.28105e+000	3.89635e+001	26861
4.69448e-003	2.50291e-002	1.08893e+002	1.28041e+000	3.89535e+001	26862
4.69625e-003	2.50354e-002	1.08866e+002	1.27976e+000	3.89434e+001	26863
4.69802e-003	2.50417e-002	1.08838e+002	1.27912e+000	3.89334e+001	26864
4.69979e-003	2.50480e-002	1.08811e+002	1.27848e+000	3.89234e+001	26865
4.70156e-003	2.50543e-002	1.08784e+002	1.27784e+000	3.89134e+001	26866
4.70333e-003	2.50606e-002	1.08757e+002	1.27720e+000	3.89033e+001	26867
4.70511e-003	2.50668e-002	1.08729e+002	1.27656e+000	3.88933e+001	26868
4.70688e-003	2.50731e-002	1.08702e+002	1.27592e+000	3.88833e+001	26869
4.70865e-003	2.50794e-002	1.08675e+002	1.27528e+000	3.88734e+001	26870
4.71042e-003	2.50857e-002	1.08648e+002	1.27464e+000	3.88634e+001	26871
4.71219e-003	2.50920e-002	1.08620e+002	1.27400e+000	3.88534e+001	26872
4.71396e-003	2.50982e-002	1.08593e+002	1.27336e+000	3.88434e+001	26873
4.71573e-003	2.51045e-002	1.08566e+002	1.27273e+000	3.88335e+001	26874
4.71751e-003	2.51108e-002	1.08539e+002	1.27209e+000	3.88235e+001	26875
4.71928e-003	2.51171e-002	1.08512e+002	1.27145e+000	3.88135e+001	26876
4.72105e-003	2.51234e-002	1.08485e+002	1.27082e+000	3.88036e+001	26877
4.72282e-003	2.51296e-002	1.08458e+002	1.27018e+000	3.87937e+001	26878
4.72459e-003	2.51359e-002	1.08431e+002	1.26955e+000	3.87837e+001	26879
4.72636e-003	2.51422e-002	1.08403e+002	1.26892e+000	3.87738e+001	26880
4.72813e-003	2.51485e-002	1.08376e+002	1.26828e+000	3.87639e+001	26881
4.72991e-003	2.51547e-002	1.08349e+002	1.26765e+000	3.87540e+001	26882
4.73168e-003	2.51610e-002	1.08322e+002	1.26702e+000	3.87441e+001	26883
4.73345e-003	2.51673e-002	1.08295e+002	1.26639e+000	3.87341e+001	26884
4.73522e-003	2.51735e-002	1.08268e+002	1.26576e+000	3.87243e+001	26885
4.73699e-003	2.51798e-002	1.08241e+002	1.26513e+000	3.87144e+001	26886
4.73876e-003	2.51861e-002	1.08215e+002	1.26450e+000	3.87045e+001	26887
4.74054e-003	2.51923e-002	1.08188e+002	1.26387e+000	3.86946e+001	26888
4.74231e-003	2.51986e-002	1.08161e+002	1.26324e+000	3.86847e+001	26889
4.74408e-003	2.52049e-002	1.08134e+002	1.26261e+000	3.86749e+001	26890
4.74585e-003	2.52111e-002	1.08107e+002	1.26198e+000	3.86650e+001	26891
4.74762e-003	2.52174e-002	1.08080e+002	1.26136e+000	3.86551e+001	26892
4.74939e-003	2.52237e-002	1.08053e+002	1.26073e+000	3.86453e+001	26893
4.75116e-003	2.52299e-002	1.08026e+002	1.26010e+000	3.86355e+001	26894
4.75294e-003	2.52362e-002	1.08000e+002	1.25948e+000	3.86256e+001	26895
4.75471e-003	2.52425e-002	1.07973e+002	1.25885e+000	3.86158e+001	26896
4.75648e-003	2.52487e-002	1.07946e+002	1.25823e+000	3.86060e+001	26897
4.75825e-003	2.52550e-002	1.07919e+002	1.25761e+000	3.85961e+001	26898
4.76002e-003	2.52612e-002	1.07893e+002	1.25698e+000	3.85863e+001	26899
4.76179e-003	2.52675e-002	1.07866e+002	1.25636e+000	3.85765e+001	26900
4.76356e-003	2.52738e-002	1.07839e+002	1.25574e+000	3.85667e+001	26901
4.76534e-003	2.52800e-002	1.07812e+002	1.25512e+000	3.85569e+001	26902
4.76711e-003	2.52863e-002	1.07786e+002	1.25450e+000	3.85472e+001	26903
4.76888e-003	2.52925e-002	1.07759e+002	1.25388e+000	3.85374e+001	26904
4.77065e-003	2.52988e-002	1.07732e+002	1.25326e+000	3.85276e+001	26905
4.77242e-003	2.53050e-002	1.07706e+002	1.25264e+000	3.85178e+001	26906
4.77419e-003	2.53113e-002	1.07679e+002	1.25202e+000	3.85081e+001	26907
4.77596e-003	2.53175e-002	1.07653e+002	1.25140e+000	3.84983e+001	26908
4.77774e-003	2.53238e-002	1.07626e+002	1.25078e+000	3.84886e+001	26909
4.77951e-003	2.53300e-002	1.07600e+002	1.25016e+000	3.84788e+001	26910
4.78128e-003	2.53363e-002	1.07573e+002	1.24955e+000	3.84691e+001	26911
4.78305e-003	2.53425e-002	1.07546e+002	1.24893e+000	3.84593e+001	26912
4.78482e-003	2.53488e-002	1.07520e+002	1.24832e+000	3.84496e+001	26913
4.78659e-003	2.53550e-002	1.07493e+002	1.24770e+000	3.84399e+001	26914
4.78836e-003	2.53613e-002	1.07467e+002	1.24709e+000	3.84302e+001	26915
4.79014e-003	2.53675e-002	1.07440e+002	1.24647e+000	3.84205e+001	26916
4.79191e-003	2.53738e-002	1.07414e+002	1.24586e+000	3.84108e+001	26917
4.79368e-003	2.53800e-002	1.07388e+002	1.24525e+000	3.84011e+001	26918
4.79545e-003	2.53863e-002	1.07361e+002	1.24463e+000	3.83914e+001	26919
4.79722e-003	2.53925e-002	1.07335e+002	1.24402e+000	3.83817e+001	26920
4.79899e-003	2.53988e-002	1.07308e+002	1.24341e+000	3.83720e+001	26921
4.80077e-003	2.54050e-002	1.07282e+002	1.24280e+000	3.83623e+001	26922
4.80254e-003	2.54112e-002	1.07256e+002	1.24219e+000	3.83527e+001	26923
4.80431e-003	2.54175e-002	1.07229e+002	1.24158e+000	3.83430e+001	26924
4.80608e-003	2.54237e-002	1.07203e+002	1.24097e+000	3.83334e+001	26925
4.80785e-003	2.54300e-002	1.07177e+002	1.24036e+000	3.83237e+001	26926
4.80962e-003	2.54362e-002	1.07150e+002	1.23975e+000	3.83141e+001	26927
4.81139e-003	2.54424e-002	1.07124e+002	1.23914e+000	3.83044e+001	26928
4.81317e-003	2.54487e-002	1.07098e+002	1.23854e+000	3.82948e+001	26929
4.81494e-003	2.54549e-002	1.07072e+002	1.23793e+000	3.82852e+001	26930
4.81671e-003	2.54611e-002	1.07046e+002	1.23732e+000	3.82756e+001	26931
4.81848e-003	2.54674e-002	1.07019e+002	1.23672e+000	3.82659e+001	26932
4.82025e-003	2.54736e-002	1.06993e+002	1.23611e+000	3.82563e+001	26933
4.82202e-003	2.54798e-002	1.06967e+002	1.23551e+000	3.82467e+001	26934
4.82379e-003	2.54861e-002	1.06941e+002	1.23490e+000	3.82371e+001	26935
4.82557e-003	2.54923e-002	1.06915e+002	1.23430e+000	3.82275e+001	26936
4.82734e-003	2.54985e-002	1.06889e+002	1.23370e+000	3.82180e+001	26937
4.82911e-003	2.55048e-002	1.06862e+002	1.23310e+000	3.82084e+001	26938
4.83088e-003	2.55110e-002	1.06836e+002	1.23249e+000	3.81988e+001	26939
4.83265e-003	2.55172e-002	1.06810e+002	1.23189e+000	3.81892e+001	26940
4.83442e-003	2.55234e-002	1.06784e+002	1.23129e+000	3.81797e+001	26941
4.83619e-003	2.55297e-002	1.06758e+002	1.23069e+000	3.81701e+001	26942
4.83797e-003	2.55359e-002	1.06732e+002	1.23009e+000	3.81606e+001	26943
4.83974e-003	2.55421e-002	1.06706e+002	1.22949e+000	3.81510e+001	26944
4.84151e-003	2.55483e-002	1.06680e+002	1.22889e+000	3.81415e+001	26945
4.84328e-003	2.55546e-002	1.06654e+002	1.22829e+000	3.81320e+001	26946
4.84505e-003	2.55608e-002	1.06628e+002	1.22770e+000	3.81224e+001	26947
4.84682e-003	2.55670e-002	1.06602e+002	1.22710e+000	3.81129e+001	26948
4.84859e-003	2.55732e-002	1.06576e+002	1.22650e+000	3.81034e+001	26949
4.85037e-003	2.55794e-002	1.06550e+002	1.22590e+000	3.80939e+001	26950
4.85214e-003	2.55857e-002	1.06524e+002	1.22531e+000	3.80844e+001	26951
4.85391e-003	2.55919e-002	1.06499e+002	1.22471e+000	3.80749e+001	26952
4.85568e-003	2.55981e-002	1.06473e+002	1.22412e+000	3.80654e+001	26953
4.85745e-003	2.56043e-002	1.06447e+002	1.22352e+000	3.80559e+001	26954
4.85922e-003	2.56105e-002	1.06421e+002	1.22293e+000	3.80464e+001	26955
4.86100e-003	2.56168e-002	1.06395e+002	1.22234e+000	3.80370e+001	26956
4.86277e-003	2.56230e-002	1.06369e+002	1.22174e+000	3.80275e+001	26957
4.86454e-003	2.56292e-002	1.06344e+002	1.22115e+000	3.80180e+001	26958
4.86631e-003	2.56354e-002	1.06318e+002	1.22056e+000	3.80086e+001	26959
4.86808e-003	2.56416e-002	1.06292e+002	1.21997e+000	3.79991e+001	26960
4.86985e-003	2.56478e-002	1.06266e+002	1.21938e+000	3.79897e+001	26961
