t'	a(t')	Trad(t')	Tb(t')	z(t')	i
1.3428720e-003	1.0890544e-002	2.5026297e+002	9.8882602e+001	9.0822774e+001	2634
1.3462274e-003	1.0908594e-002	2.4984888e+002	9.8589127e+001	9.0670841e+001	2635
1.3495828e-003	1.0926629e-002	2.4943649e+002	9.8297183e+001	9.0519535e+001	2636
1.3529383e-003	1.0944649e-002	2.4902581e+002	9.8006757e+001	9.0368852e+001	2637
1.3562937e-003	1.0962654e-002	2.4861681e+002	9.7717837e+001	9.0218788e+001	2638
1.3596492e-003	1.0980644e-002	2.4820948e+002	9.7430414e+001	9.0069338e+001	2639
1.3630046e-003	1.0998620e-002	2.4780382e+002	9.7144475e+001	8.9920499e+001	2640
1.3663601e-003	1.1016581e-002	2.4739981e+002	9.6860010e+001	8.9772267e+001	2641
1.3697155e-003	1.1034527e-002	2.4699745e+002	9.6577008e+001	8.9624637e+001	2642
1.3730710e-003	1.1052459e-002	2.4659672e+002	9.6295458e+001	8.9477606e+001	2643
1.3764264e-003	1.1070376e-002	2.4619760e+002	9.6015349e+001	8.9331170e+001	2644
1.3797818e-003	1.1088278e-002	2.4580011e+002	9.5736671e+001	8.9185326e+001	2645
1.3831373e-003	1.1106167e-002	2.4540421e+002	9.5459413e+001	8.9040068e+001	2646
1.3864927e-003	1.1124040e-002	2.4500990e+002	9.5183566e+001	8.8895394e+001	2647
1.3898482e-003	1.1141900e-002	2.4461717e+002	9.4909118e+001	8.8751300e+001	2648
1.3932036e-003	1.1159745e-002	2.4422601e+002	9.4636060e+001	8.8607782e+001	2649
1.3965591e-003	1.1177576e-002	2.4383641e+002	9.4364381e+001	8.8464836e+001	2650
1.3999145e-003	1.1195393e-002	2.4344836e+002	9.4094071e+001	8.8322460e+001	2651
1.4032699e-003	1.1213195e-002	2.4306186e+002	9.3825121e+001	8.8180648e+001	2652
1.4066254e-003	1.1230983e-002	2.4267688e+002	9.3557521e+001	8.8039398e+001	2653
1.4099808e-003	1.1248758e-002	2.4229342e+002	9.3291262e+001	8.7898705e+001	2654
1.4133363e-003	1.1266518e-002	2.4191148e+002	9.3026332e+001	8.7758568e+001	2655
1.4166917e-003	1.1284264e-002	2.4153103e+002	9.2762724e+001	8.7618981e+001	2656
1.4200472e-003	1.1301997e-002	2.4115208e+002	9.2500427e+001	8.7479942e+001	2657
1.4234026e-003	1.1319715e-002	2.4077461e+002	9.2239432e+001	8.7341447e+001	2658
1.4267580e-003	1.1337420e-002	2.4039862e+002	9.1979730e+001	8.7203492e+001	2659
1.4301135e-003	1.1355110e-002	2.4002409e+002	9.1721312e+001	8.7066075e+001	2660
1.4334689e-003	1.1372787e-002	2.3965101e+002	9.1464169e+001	8.6929192e+001	2661
1.4368244e-003	1.1390451e-002	2.3927939e+002	9.1208291e+001	8.6792840e+001	2662
1.4401798e-003	1.1408100e-002	2.3890919e+002	9.0953670e+001	8.6657015e+001	2663
1.4435353e-003	1.1425736e-002	2.3854043e+002	9.0700297e+001	8.6521714e+001	2664
1.4468907e-003	1.1443358e-002	2.3817309e+002	9.0448163e+001	8.6386934e+001	2665
1.4502461e-003	1.1460967e-002	2.3780716e+002	9.0197260e+001	8.6252672e+001	2666
1.4536016e-003	1.1478562e-002	2.3744263e+002	8.9947578e+001	8.6118925e+001	2667
1.4569570e-003	1.1496144e-002	2.3707949e+002	8.9699110e+001	8.5985689e+001	2668
1.4603125e-003	1.1513712e-002	2.3671774e+002	8.9451847e+001	8.5852961e+001	2669
1.4636679e-003	1.1531267e-002	2.3635737e+002	8.9205780e+001	8.5720738e+001	2670
1.4670234e-003	1.1548809e-002	2.3599837e+002	8.8960902e+001	8.5589017e+001	2671
1.4703788e-003	1.1566337e-002	2.3564072e+002	8.8717203e+001	8.5457796e+001	2672
1.4737342e-003	1.1583852e-002	2.3528443e+002	8.8474677e+001	8.5327070e+001	2673
1.4770897e-003	1.1601354e-002	2.3492948e+002	8.8233314e+001	8.5196838e+001	2674
1.4804451e-003	1.1618842e-002	2.3457587e+002	8.7993107e+001	8.5067096e+001	2675
1.4838006e-003	1.1636318e-002	2.3422358e+002	8.7754048e+001	8.4937840e+001	2676
1.4871560e-003	1.1653780e-002	2.3387262e+002	8.7516129e+001	8.4809069e+001	2677
1.4905115e-003	1.1671229e-002	2.3352297e+002	8.7279342e+001	8.4680780e+001	2678
1.4938669e-003	1.1688665e-002	2.3317462e+002	8.7043680e+001	8.4552969e+001	2679
1.4972223e-003	1.1706088e-002	2.3282756e+002	8.6809135e+001	8.4425633e+001	2680
1.5005778e-003	1.1723498e-002	2.3248180e+002	8.6575699e+001	8.4298770e+001	2681
1.5039332e-003	1.1740896e-002	2.3213731e+002	8.6343365e+001	8.4172377e+001	2682
1.5072887e-003	1.1758280e-002	2.3179410e+002	8.6112125e+001	8.4046452e+001	2683
1.5106441e-003	1.1775652e-002	2.3145216e+002	8.5881973e+001	8.3920991e+001	2684
1.5139996e-003	1.1793010e-002	2.3111147e+002	8.5652900e+001	8.3795991e+001	2685
1.5173550e-003	1.1810356e-002	2.3077204e+002	8.5424899e+001	8.3671450e+001	2686
1.5207105e-003	1.1827690e-002	2.3043385e+002	8.5197964e+001	8.3547366e+001	2687
1.5240659e-003	1.1845010e-002	2.3009689e+002	8.4972086e+001	8.3423736e+001	2688
1.5274213e-003	1.1862318e-002	2.2976117e+002	8.4747260e+001	8.3300556e+001	2689
1.5307768e-003	1.1879613e-002	2.2942666e+002	8.4523478e+001	8.3177825e+001	2690
1.5341322e-003	1.1896896e-002	2.2909337e+002	8.4300733e+001	8.3055539e+001	2691
1.5374877e-003	1.1914166e-002	2.2876129e+002	8.4079018e+001	8.2933697e+001	2692
1.5408431e-003	1.1931424e-002	2.2843041e+002	8.3858327e+001	8.2812295e+001	2693
1.5441986e-003	1.1948669e-002	2.2810072e+002	8.3638652e+001	8.2691332e+001	2694
1.5475540e-003	1.1965901e-002	2.2777223e+002	8.3419987e+001	8.2570804e+001	2695
1.5509094e-003	1.1983122e-002	2.2744491e+002	8.3202325e+001	8.2450709e+001	2696
1.5542649e-003	1.2000330e-002	2.2711876e+002	8.2985660e+001	8.2331044e+001	2697
1.5576203e-003	1.2017525e-002	2.2679378e+002	8.2769985e+001	8.2211808e+001	2698
1.5609758e-003	1.2034709e-002	2.2646996e+002	8.2555294e+001	8.2092997e+001	2699
1.5643312e-003	1.2051880e-002	2.2614730e+002	8.2341581e+001	8.1974609e+001	2700
1.5676867e-003	1.2069038e-002	2.2582578e+002	8.2128838e+001	8.1856642e+001	2701
1.5710421e-003	1.2086185e-002	2.2550540e+002	8.1917059e+001	8.1739094e+001	2702
1.5743975e-003	1.2103319e-002	2.2518616e+002	8.1706239e+001	8.1621962e+001	2703
1.5777530e-003	1.2120442e-002	2.2486804e+002	8.1496371e+001	8.1505243e+001	2704
1.5811084e-003	1.2137552e-002	2.2455104e+002	8.1287449e+001	8.1388936e+001	2705
1.5844639e-003	1.2154650e-002	2.2423516e+002	8.1079467e+001	8.1273038e+001	2706
1.5878193e-003	1.2171736e-002	2.2392039e+002	8.0872419e+001	8.1157546e+001	2707
1.5911748e-003	1.2188811e-002	2.2360672e+002	8.0666298e+001	8.1042459e+001	2708
1.5945302e-003	1.2205873e-002	2.2329415e+002	8.0461100e+001	8.0927775e+001	2709
1.5978856e-003	1.2222923e-002	2.2298267e+002	8.0256817e+001	8.0813490e+001	2710
1.6012411e-003	1.2239962e-002	2.2267227e+002	8.0053444e+001	8.0699603e+001	2711
1.6045965e-003	1.2256988e-002	2.2236295e+002	7.9850976e+001	8.0586111e+001	2712
1.6079520e-003	1.2274003e-002	2.2205470e+002	7.9649406e+001	8.0473013e+001	2713
1.6113074e-003	1.2291006e-002	2.2174751e+002	7.9448729e+001	8.0360306e+001	2714
1.6146629e-003	1.2307997e-002	2.2144139e+002	7.9248940e+001	8.0247988e+001	2715
1.6180183e-003	1.2324977e-002	2.2113632e+002	7.9050031e+001	8.0136057e+001	2716
1.6213737e-003	1.2341944e-002	2.2083230e+002	7.8851999e+001	8.0024510e+001	2717
1.6247292e-003	1.2358901e-002	2.2052933e+002	7.8654837e+001	7.9913346e+001	2718
1.6280846e-003	1.2375845e-002	2.2022739e+002	7.8458541e+001	7.9802563e+001	2719
1.6314401e-003	1.2392778e-002	2.1992648e+002	7.8263103e+001	7.9692158e+001	2720
1.6347955e-003	1.2409699e-002	2.1962659e+002	7.8068520e+001	7.9582130e+001	2721
1.6381510e-003	1.2426609e-002	2.1932773e+002	7.7874786e+001	7.9472476e+001	2722
1.6415064e-003	1.2443507e-002	2.1902988e+002	7.7681895e+001	7.9363194e+001	2723
1.6448618e-003	1.2460394e-002	2.1873305e+002	7.7489843e+001	7.9254282e+001	2724
1.6482173e-003	1.2477270e-002	2.1843721e+002	7.7298623e+001	7.9145739e+001	2725
1.6515727e-003	1.2494134e-002	2.1814237e+002	7.7108232e+001	7.9037562e+001	2726
1.6549282e-003	1.2510986e-002	2.1784853e+002	7.6918663e+001	7.8929749e+001	2727
1.6582836e-003	1.2527828e-002	2.1755568e+002	7.6729912e+001	7.8822299e+001	2728
1.6616391e-003	1.2544658e-002	2.1726380e+002	7.6541974e+001	7.8715209e+001	2729
1.6649945e-003	1.2561476e-002	2.1697290e+002	7.6354843e+001	7.8608477e+001	2730
1.6683500e-003	1.2578284e-002	2.1668298e+002	7.6168514e+001	7.8502102e+001	2731
1.6717054e-003	1.2595080e-002	2.1639402e+002	7.5982984e+001	7.8396082e+001	2732
1.6750608e-003	1.2611865e-002	2.1610602e+002	7.5798246e+001	7.8290415e+001	2733
1.6784163e-003	1.2628639e-002	2.1581898e+002	7.5614297e+001	7.8185098e+001	2734
1.6817717e-003	1.2645402e-002	2.1553290e+002	7.5431130e+001	7.8080130e+001	2735
1.6851272e-003	1.2662153e-002	2.1524775e+002	7.5248742e+001	7.7975510e+001	2736
1.6884826e-003	1.2678894e-002	2.1496355e+002	7.5067127e+001	7.7871235e+001	2737
1.6918381e-003	1.2695623e-002	2.1468029e+002	7.4886282e+001	7.7767303e+001	2738
1.6951935e-003	1.2712342e-002	2.1439795e+002	7.4706201e+001	7.7663714e+001	2739
1.6985489e-003	1.2729049e-002	2.1411654e+002	7.4526879e+001	7.7560464e+001	2740
1.7019044e-003	1.2745746e-002	2.1383606e+002	7.4348313e+001	7.7457552e+001	2741
1.7052598e-003	1.2762431e-002	2.1355649e+002	7.4170497e+001	7.7354977e+001	2742
1.7086153e-003	1.2779106e-002	2.1327783e+002	7.3993427e+001	7.7252736e+001	2743
1.7119707e-003	1.2795770e-002	2.1300008e+002	7.3817099e+001	7.7150828e+001	2744
1.7153262e-003	1.2812423e-002	2.1272324e+002	7.3641508e+001	7.7049252e+001	2745
1.7186816e-003	1.2829065e-002	2.1244729e+002	7.3466649e+001	7.6948005e+001	2746
1.7220370e-003	1.2845696e-002	2.1217223e+002	7.3292519e+001	7.6847085e+001	2747
1.7253925e-003	1.2862317e-002	2.1189806e+002	7.3119113e+001	7.6746492e+001	2748
1.7287479e-003	1.2878927e-002	2.1162478e+002	7.2946427e+001	7.6646222e+001	2749
1.7321034e-003	1.2895526e-002	2.1135238e+002	7.2774455e+001	7.6546276e+001	2750
1.7354588e-003	1.2912114e-002	2.1108085e+002	7.2603196e+001	7.6446651e+001	2751
1.7388143e-003	1.2928692e-002	2.1081019e+002	7.2432643e+001	7.6347345e+001	2752
1.7421697e-003	1.2945259e-002	2.1054040e+002	7.2262792e+001	7.6248356e+001	2753
1.7455251e-003	1.2961816e-002	2.1027146e+002	7.2093641e+001	7.6149684e+001	2754
1.7488806e-003	1.2978362e-002	2.1000339e+002	7.1925184e+001	7.6051327e+001	2755
1.7522360e-003	1.2994897e-002	2.0973617e+002	7.1757417e+001	7.5953282e+001	2756
1.7555915e-003	1.3011422e-002	2.0946980e+002	7.1590337e+001	7.5855548e+001	2757
1.7589469e-003	1.3027937e-002	2.0920427e+002	7.1423939e+001	7.5758125e+001	2758
1.7623024e-003	1.3044441e-002	2.0893958e+002	7.1258220e+001	7.5661009e+001	2759
1.7656578e-003	1.3060934e-002	2.0867573e+002	7.1093175e+001	7.5564200e+001	2760
1.7690132e-003	1.3077418e-002	2.0841271e+002	7.0928800e+001	7.5467696e+001	2761
1.7723687e-003	1.3093890e-002	2.0815051e+002	7.0765092e+001	7.5371496e+001	2762
1.7757241e-003	1.3110353e-002	2.0788914e+002	7.0602047e+001	7.5275598e+001	2763
1.7790796e-003	1.3126805e-002	2.0762859e+002	7.0439661e+001	7.5180000e+001	2764
1.7824350e-003	1.3143247e-002	2.0736885e+002	7.0277930e+001	7.5084701e+001	2765
1.7857905e-003	1.3159678e-002	2.0710993e+002	7.0116850e+001	7.4989700e+001	2766
1.7891459e-003	1.3176100e-002	2.0685181e+002	6.9956418e+001	7.4894994e+001	2767
1.7925014e-003	1.3192511e-002	2.0659449e+002	6.9796629e+001	7.4800584e+001	2768
1.7958568e-003	1.3208911e-002	2.0633797e+002	6.9637481e+001	7.4706466e+001	2769
1.7992122e-003	1.3225302e-002	2.0608225e+002	6.9478969e+001	7.4612640e+001	2770
1.8025677e-003	1.3241683e-002	2.0582732e+002	6.9321090e+001	7.4519104e+001	2771
1.8059231e-003	1.3258053e-002	2.0557317e+002	6.9163840e+001	7.4425857e+001	2772
1.8092786e-003	1.3274413e-002	2.0531981e+002	6.9007216e+001	7.4332897e+001	2773
1.8126340e-003	1.3290763e-002	2.0506723e+002	6.8851213e+001	7.4240223e+001	2774
1.8159895e-003	1.3307103e-002	2.0481542e+002	6.8695830e+001	7.4147834e+001	2775
1.8193449e-003	1.3323434e-002	2.0456438e+002	6.8541061e+001	7.4055727e+001	2776
1.8227003e-003	1.3339754e-002	2.0431412e+002	6.8386904e+001	7.3963903e+001	2777
1.8260558e-003	1.3356064e-002	2.0406461e+002	6.8233355e+001	7.3872359e+001	2778
1.8294112e-003	1.3372364e-002	2.0381587e+002	6.8080410e+001	7.3781093e+001	2779
1.8327667e-003	1.3388654e-002	2.0356788e+002	6.7928067e+001	7.3690106e+001	2780
1.8361221e-003	1.3404935e-002	2.0332065e+002	6.7776322e+001	7.3599394e+001	2781
1.8394776e-003	1.3421205e-002	2.0307416e+002	6.7625171e+001	7.3508958e+001	2782
1.8428330e-003	1.3437466e-002	2.0282843e+002	6.7474611e+001	7.3418795e+001	2783
1.8461884e-003	1.3453716e-002	2.0258343e+002	6.7324639e+001	7.3328904e+001	2784
1.8495439e-003	1.3469957e-002	2.0233917e+002	6.7175252e+001	7.3239285e+001	2785
1.8528993e-003	1.3486189e-002	2.0209565e+002	6.7026446e+001	7.3149935e+001	2786
1.8562548e-003	1.3502410e-002	2.0185286e+002	6.6878218e+001	7.3060853e+001	2787
1.8596102e-003	1.3518622e-002	2.0161079e+002	6.6730565e+001	7.2972039e+001	2788
1.8629657e-003	1.3534823e-002	2.0136945e+002	6.6583483e+001	7.2883490e+001	2789
1.8663211e-003	1.3551016e-002	2.0112883e+002	6.6436971e+001	7.2795206e+001	2790
1.8696765e-003	1.3567198e-002	2.0088893e+002	6.6291023e+001	7.2707185e+001	2791
1.8730320e-003	1.3583371e-002	2.0064975e+002	6.6145638e+001	7.2619426e+001	2792
1.8763874e-003	1.3599535e-002	2.0041127e+002	6.6000812e+001	7.2531928e+001	2793
1.8797429e-003	1.3615688e-002	2.0017350e+002	6.5856542e+001	7.2444690e+001	2794
1.8830983e-003	1.3631832e-002	1.9993644e+002	6.5712824e+001	7.2357710e+001	2795
1.8864538e-003	1.3647967e-002	1.9970007e+002	6.5569657e+001	7.2270986e+001	2796
1.8898092e-003	1.3664092e-002	1.9946441e+002	6.5427037e+001	7.2184519e+001	2797
1.8931646e-003	1.3680208e-002	1.9922943e+002	6.5284961e+001	7.2098306e+001	2798
1.8965201e-003	1.3696314e-002	1.9899515e+002	6.5143426e+001	7.2012347e+001	2799
1.8998755e-003	1.3712410e-002	1.9876156e+002	6.5002429e+001	7.1926640e+001	2800
1.9032310e-003	1.3728497e-002	1.9852865e+002	6.4861967e+001	7.1841184e+001	2801
1.9065864e-003	1.3744575e-002	1.9829642e+002	6.4722037e+001	7.1755979e+001	2802
1.9099419e-003	1.3760643e-002	1.9806487e+002	6.4582637e+001	7.1671021e+001	2803
1.9132973e-003	1.3776702e-002	1.9783399e+002	6.4443763e+001	7.1586312e+001	2804
1.9166527e-003	1.3792752e-002	1.9760379e+002	6.4305413e+001	7.1501849e+001	2805
1.9200082e-003	1.3808792e-002	1.9737425e+002	6.4167583e+001	7.1417631e+001	2806
1.9233636e-003	1.3824823e-002	1.9714538e+002	6.4030272e+001	7.1333657e+001	2807
1.9267191e-003	1.3840845e-002	1.9691717e+002	6.3893476e+001	7.1249927e+001	2808
1.9300745e-003	1.3856857e-002	1.9668963e+002	6.3757192e+001	7.1166438e+001	2809
1.9334300e-003	1.3872860e-002	1.9646273e+002	6.3621418e+001	7.1083190e+001	2810
1.9367854e-003	1.3888854e-002	1.9623649e+002	6.3486151e+001	7.1000181e+001	2811
1.9401409e-003	1.3904839e-002	1.9601091e+002	6.3351388e+001	7.0917412e+001	2812
1.9434963e-003	1.3920814e-002	1.9578596e+002	6.3217127e+001	7.0834879e+001	2813
1.9468517e-003	1.3936780e-002	1.9556167e+002	6.3083364e+001	7.0752584e+001	2814
1.9502072e-003	1.3952738e-002	1.9533801e+002	6.2950098e+001	7.0670523e+001	2815
1.9535626e-003	1.3968686e-002	1.9511499e+002	6.2817326e+001	7.0588697e+001	2816
1.9569181e-003	1.3984625e-002	1.9489261e+002	6.2685044e+001	7.0507103e+001	2817
1.9602735e-003	1.4000555e-002	1.9467086e+002	6.2553251e+001	7.0425742e+001	2818
1.9636290e-003	1.4016475e-002	1.9444974e+002	6.2421944e+001	7.0344612e+001	2819
1.9669844e-003	1.4032387e-002	1.9422925e+002	6.2291120e+001	7.0263712e+001	2820
1.9703398e-003	1.4048290e-002	1.9400938e+002	6.2160777e+001	7.0183041e+001	2821
1.9736953e-003	1.4064184e-002	1.9379013e+002	6.2030912e+001	7.0102598e+001	2822
1.9770507e-003	1.4080068e-002	1.9357150e+002	6.1901523e+001	7.0022382e+001	2823
1.9804062e-003	1.4095944e-002	1.9335349e+002	6.1772607e+001	6.9942392e+001	2824
1.9837616e-003	1.4111811e-002	1.9313609e+002	6.1644162e+001	6.9862626e+001	2825
1.9871171e-003	1.4127669e-002	1.9291930e+002	6.1516185e+001	6.9783084e+001	2826
1.9904725e-003	1.4143518e-002	1.9270311e+002	6.1388673e+001	6.9703765e+001	2827
1.9938279e-003	1.4159359e-002	1.9248753e+002	6.1261625e+001	6.9624668e+001	2828
1.9971834e-003	1.4175190e-002	1.9227256e+002	6.1135039e+001	6.9545792e+001	2829
2.0005388e-003	1.4191012e-002	1.9205818e+002	6.1008910e+001	6.9467136e+001	2830
2.0038943e-003	1.4206826e-002	1.9184440e+002	6.0883238e+001	6.9388699e+001	2831
2.0072497e-003	1.4222631e-002	1.9163121e+002	6.0758020e+001	6.9310479e+001	2832
2.0106052e-003	1.4238427e-002	1.9141862e+002	6.0633253e+001	6.9232477e+001	2833
2.0139606e-003	1.4254214e-002	1.9120661e+002	6.0508936e+001	6.9154690e+001	2834
2.0173160e-003	1.4269993e-002	1.9099519e+002	6.0385065e+001	6.9077119e+001	2835
2.0206715e-003	1.4285763e-002	1.9078435e+002	6.0261639e+001	6.8999761e+001	2836
2.0240269e-003	1.4301524e-002	1.9057409e+002	6.0138655e+001	6.8922617e+001	2837
2.0273824e-003	1.4317277e-002	1.9036441e+002	6.0016112e+001	6.8845685e+001	2838
2.0307378e-003	1.4333021e-002	1.9015531e+002	5.9894006e+001	6.8768964e+001	2839
2.0340933e-003	1.4348756e-002	1.8994678e+002	5.9772335e+001	6.8692454e+001	2840
2.0374487e-003	1.4364482e-002	1.8973882e+002	5.9651098e+001	6.8616153e+001	2841
2.0408041e-003	1.4380200e-002	1.8953143e+002	5.9530292e+001	6.8540060e+001	2842
2.0441596e-003	1.4395910e-002	1.8932461e+002	5.9409915e+001	6.8464175e+001	2843
2.0475150e-003	1.4411611e-002	1.8911835e+002	5.9289965e+001	6.8388497e+001	2844
2.0508705e-003	1.4427303e-002	1.8891265e+002	5.9170439e+001	6.8313025e+001	2845
2.0542259e-003	1.4442987e-002	1.8870751e+002	5.9051336e+001	6.8237757e+001	2846
2.0575814e-003	1.4458662e-002	1.8850292e+002	5.8932653e+001	6.8162694e+001	2847
2.0609368e-003	1.4474329e-002	1.8829889e+002	5.8814388e+001	6.8087833e+001	2848
2.0642922e-003	1.4489987e-002	1.8809541e+002	5.8696539e+001	6.8013175e+001	2849
2.0676477e-003	1.4505637e-002	1.8789248e+002	5.8579104e+001	6.7938718e+001	2850
2.0710031e-003	1.4521278e-002	1.8769009e+002	5.8462081e+001	6.7864462e+001	2851
2.0743586e-003	1.4536911e-002	1.8748825e+002	5.8345468e+001	6.7790405e+001	2852
2.0777140e-003	1.4552536e-002	1.8728695e+002	5.8229263e+001	6.7716548e+001	2853
2.0810695e-003	1.4568152e-002	1.8708619e+002	5.8113463e+001	6.7642888e+001	2854
2.0844249e-003	1.4583759e-002	1.8688597e+002	5.7998067e+001	6.7569425e+001	2855
2.0877804e-003	1.4599359e-002	1.8668628e+002	5.7883073e+001	6.7496158e+001	2856
2.0911358e-003	1.4614950e-002	1.8648712e+002	5.7768478e+001	6.7423087e+001	2857
2.0944912e-003	1.4630533e-002	1.8628850e+002	5.7654281e+001	6.7350211e+001	2858
2.0978467e-003	1.4646107e-002	1.8609040e+002	5.7540480e+001	6.7277528e+001	2859
2.1012021e-003	1.4661674e-002	1.8589283e+002	5.7427073e+001	6.7205038e+001	2860
2.1045576e-003	1.4677232e-002	1.8569578e+002	5.7314057e+001	6.7132740e+001	2861
2.1079130e-003	1.4692781e-002	1.8549926e+002	5.7201431e+001	6.7060634e+001	2862
2.1112685e-003	1.4708323e-002	1.8530325e+002	5.7089194e+001	6.6988718e+001	2863
2.1146239e-003	1.4723856e-002	1.8510776e+002	5.6977342e+001	6.6916991e+001	2864
2.1179793e-003	1.4739381e-002	1.8491278e+002	5.6865874e+001	6.6845454e+001	2865
2.1213348e-003	1.4754898e-002	1.8471832e+002	5.6754789e+001	6.6774104e+001	2866
2.1246902e-003	1.4770407e-002	1.8452437e+002	5.6644084e+001	6.6702942e+001	2867
2.1280457e-003	1.4785907e-002	1.8433093e+002	5.6533758e+001	6.6631967e+001	2868
2.1314011e-003	1.4801400e-002	1.8413799e+002	5.6423808e+001	6.6561177e+001	2869
2.1347566e-003	1.4816884e-002	1.8394555e+002	5.6314233e+001	6.6490572e+001	2870
2.1381120e-003	1.4832361e-002	1.8375362e+002	5.6205031e+001	6.6420151e+001	2871
2.1414674e-003	1.4847829e-002	1.8356219e+002	5.6096201e+001	6.6349914e+001	2872
2.1448229e-003	1.4863289e-002	1.8337126e+002	5.5987739e+001	6.6279859e+001	2873
2.1481783e-003	1.4878741e-002	1.8318082e+002	5.5879646e+001	6.6209987e+001	2874
2.1515338e-003	1.4894185e-002	1.8299087e+002	5.5771918e+001	6.6140295e+001	2875
2.1548892e-003	1.4909621e-002	1.8280142e+002	5.5664554e+001	6.6070784e+001	2876
2.1582447e-003	1.4925050e-002	1.8261246e+002	5.5557552e+001	6.6001452e+001	2877
2.1616001e-003	1.4940470e-002	1.8242398e+002	5.5450911e+001	6.5932300e+001	2878
2.1649555e-003	1.4955882e-002	1.8223599e+002	5.5344629e+001	6.5863325e+001	2879
2.1683110e-003	1.4971286e-002	1.8204849e+002	5.5238704e+001	6.5794528e+001	2880
2.1716664e-003	1.4986683e-002	1.8186146e+002	5.5133134e+001	6.5725908e+001	2881
2.1750219e-003	1.5002071e-002	1.8167492e+002	5.5027918e+001	6.5657463e+001	2882
2.1783773e-003	1.5017452e-002	1.8148885e+002	5.4923054e+001	6.5589194e+001	2883
2.1817328e-003	1.5032824e-002	1.8130326e+002	5.4818540e+001	6.5521100e+001	2884
2.1850882e-003	1.5048189e-002	1.8111814e+002	5.4714374e+001	6.5453179e+001	2885
2.1884436e-003	1.5063546e-002	1.8093349e+002	5.4610556e+001	6.5385431e+001	2886
2.1917991e-003	1.5078895e-002	1.8074932e+002	5.4507083e+001	6.5317856e+001	2887
2.1951545e-003	1.5094237e-002	1.8056561e+002	5.4403953e+001	6.5250452e+001	2888
2.1985100e-003	1.5109570e-002	1.8038237e+002	5.4301166e+001	6.5183220e+001	2889
2.2018654e-003	1.5124896e-002	1.8019959e+002	5.4198718e+001	6.5116158e+001	2890
2.2052209e-003	1.5140214e-002	1.8001727e+002	5.4096610e+001	6.5049265e+001	2891
2.2085763e-003	1.5155524e-002	1.7983542e+002	5.3994839e+001	6.4982541e+001	2892
2.2119318e-003	1.5170827e-002	1.7965402e+002	5.3893403e+001	6.4915986e+001	2893
2.2152872e-003	1.5186122e-002	1.7947308e+002	5.3792302e+001	6.4849598e+001	2894
2.2186426e-003	1.5201409e-002	1.7929260e+002	5.3691532e+001	6.4783377e+001	2895
2.2219981e-003	1.5216688e-002	1.7911256e+002	5.3591094e+001	6.4717323e+001	2896
2.2253535e-003	1.5231960e-002	1.7893298e+002	5.3490985e+001	6.4651434e+001	2897
2.2287090e-003	1.5247224e-002	1.7875385e+002	5.3391204e+001	6.4585710e+001	2898
2.2320644e-003	1.5262480e-002	1.7857517e+002	5.3291749e+001	6.4520150e+001	2899
2.2354199e-003	1.5277729e-002	1.7839693e+002	5.3192618e+001	6.4454753e+001	2900
2.2421307e-003	1.5308204e-002	1.7804179e+002	5.2995326e+001	6.4324449e+001	2901
2.2488416e-003	1.5338649e-002	1.7768840e+002	5.2799314e+001	6.4194791e+001	2902
2.2555525e-003	1.5369063e-002	1.7733677e+002	5.2604571e+001	6.4065775e+001	2903
2.2622634e-003	1.5399447e-002	1.7698687e+002	5.2411085e+001	6.3937395e+001	2904
2.2689743e-003	1.5429802e-002	1.7663869e+002	5.2218845e+001	6.3809646e+001	2905
2.2756852e-003	1.5460126e-002	1.7629222e+002	5.2027838e+001	6.3682524e+001	2906
2.2823961e-003	1.5490421e-002	1.7594744e+002	5.1838055e+001	6.3556024e+001	2907
2.2891069e-003	1.5520686e-002	1.7560435e+002	5.1649483e+001	6.3430140e+001	2908
2.2958178e-003	1.5550922e-002	1.7526292e+002	5.1462112e+001	6.3304868e+001	2909
2.3025287e-003	1.5581128e-002	1.7492315e+002	5.1275930e+001	6.3180204e+001	2910
2.3092396e-003	1.5611306e-002	1.7458501e+002	5.1090927e+001	6.3056141e+001	2911
2.3159505e-003	1.5641454e-002	1.7424851e+002	5.0907092e+001	6.2932677e+001	2912
2.3226614e-003	1.5671573e-002	1.7391363e+002	5.0724416e+001	6.2809806e+001	2913
2.3293723e-003	1.5701663e-002	1.7358035e+002	5.0542886e+001	6.2687523e+001	2914
2.3360831e-003	1.5731724e-002	1.7324866e+002	5.0362493e+001	6.2565825e+001	2915
2.3427940e-003	1.5761756e-002	1.7291855e+002	5.0183227e+001	6.2444707e+001	2916
2.3495049e-003	1.5791760e-002	1.7259001e+002	5.0005078e+001	6.2324163e+001	2917
2.3562158e-003	1.5821736e-002	1.7226302e+002	4.9828035e+001	6.2204191e+001	2918
2.3629267e-003	1.5851683e-002	1.7193758e+002	4.9652090e+001	6.2084785e+001	2919
2.3696376e-003	1.5881601e-002	1.7161368e+002	4.9477232e+001	6.1965942e+001	2920
2.3763485e-003	1.5911492e-002	1.7129129e+002	4.9303451e+001	6.1847657e+001	2921
2.3830594e-003	1.5941355e-002	1.7097041e+002	4.9130739e+001	6.1729926e+001	2922
2.3897702e-003	1.5971189e-002	1.7065104e+002	4.8959086e+001	6.1612745e+001	2923
2.3964811e-003	1.6000996e-002	1.7033315e+002	4.8788482e+001	6.1496109e+001	2924
